txn_id,txn_number,store_id,txn_datetime,customer_id,payment_method,total_items,subtotal_amount,tax_amount,discount_amount,total_amount,created_at
1276,TXN-001276,1,2024-01-18 14:51:02,,CARD,10,252.05,19.33,10.52,260.86,2024-01-18 14:51:02
1277,TXN-001277,1,2024-08-20 13:27:36,73,CARD,4,38.45,2.97,1.25,40.17,2024-08-20 13:27:36
1278,TXN-001278,1,2024-04-19 08:24:55,495,CARD,6,187.1,14.52,5.66,195.96,2024-04-19 08:24:55
1279,TXN-001279,1,2025-04-30 12:09:33,312,CASH,18,297.04,23.68,1.08,319.64,2025-04-30 12:09:33
1280,TXN-001280,1,2024-01-02 12:33:26,133,CASH,13,129.85,10.39,0.0,140.24,2024-01-02 12:33:26
1281,TXN-001281,1,2024-12-11 21:35:18,,CARD,15,174.34,13.92,0.22,188.04,2024-12-11 21:35:18
1282,TXN-001282,1,2025-02-16 12:47:46,268,CARD,13,179.87,13.6,10.05,183.42,2025-02-16 12:47:46
1283,TXN-001283,1,2024-06-03 16:05:52,,CASH,4,115.45,9.24,0.0,124.69,2024-06-03 16:05:52
1284,TXN-001284,1,2024-05-02 17:56:04,414,CARD,8,137.76,11.02,0.0,148.78,2024-05-02 17:56:04
1285,TXN-001285,1,2024-02-01 11:41:03,464,EWALLET,5,88.28,7.06,0.0,95.34,2024-02-01 11:41:03
1286,TXN-001286,1,2025-04-29 11:21:31,226,CARD,14,371.75,29.66,0.94,400.47,2025-04-29 11:21:31
1287,TXN-001287,1,2024-08-11 16:34:14,468,CARD,10,202.98,14.7,19.11,198.57,2024-08-11 16:34:14
1288,TXN-001288,1,2025-03-20 10:08:12,193,CARD,3,55.01,4.4,0.0,59.41,2025-03-20 10:08:12
1289,TXN-001289,1,2024-12-08 17:52:42,,CARD,14,222.36,17.78,0.0,240.14,2024-12-08 17:52:42
1290,TXN-001290,1,2025-05-20 12:09:44,,CARD,12,229.83,18.1,3.5,244.43,2025-05-20 12:09:44
1291,TXN-001291,1,2024-06-17 14:33:31,,EWALLET,17,317.66,24.73,8.45,333.94,2024-06-17 14:33:31
1292,TXN-001292,1,2024-10-08 16:19:28,305,CARD,6,71.35,5.7,0.24,76.81,2024-10-08 16:19:28
1293,TXN-001293,1,2024-05-01 20:47:36,413,CASH,6,111.36,8.7,2.64,117.42,2024-05-01 20:47:36
1294,TXN-001294,1,2024-10-30 13:38:54,217,EWALLET,7,176.64,14.13,0.0,190.77,2024-10-30 13:38:54
1295,TXN-001295,1,2024-05-05 10:41:10,,CARD,8,174.46,13.05,11.23,176.28,2024-05-05 10:41:10
1296,TXN-001296,1,2025-05-24 08:29:35,107,EWALLET,8,253.82,19.51,9.94,263.39,2025-05-24 08:29:35
1297,TXN-001297,1,2025-05-13 19:35:34,,CARD,11,135.64,10.8,0.69,145.75,2025-05-13 19:35:34
1298,TXN-001298,1,2024-06-23 09:40:34,1,CARD,17,271.35,19.91,22.41,268.85,2024-06-23 09:40:34
1299,TXN-001299,1,2024-09-28 17:50:59,,CARD,13,212.07,16.57,5.02,223.62,2024-09-28 17:50:59
1300,TXN-001300,1,2025-02-22 16:30:08,97,EWALLET,8,132.78,9.59,12.74,129.63,2025-02-22 16:30:08
1301,TXN-001301,1,2024-07-05 19:59:03,418,CASH,11,225.87,17.96,1.32,242.51,2024-07-05 19:59:03
1302,TXN-001302,1,2024-05-25 15:29:29,142,CASH,19,423.82,32.02,23.64,432.2,2024-05-25 15:29:29
1303,TXN-001303,1,2024-11-29 12:21:49,208,CASH,6,137.99,10.94,1.27,147.66,2024-11-29 12:21:49
1304,TXN-001304,1,2024-08-11 12:34:02,174,CARD,14,337.65,26.57,5.53,358.69,2024-08-11 12:34:02
1305,TXN-001305,1,2024-12-10 13:25:49,297,CARD,16,416.19,33.2,0.96,448.43,2024-12-10 13:25:49
1306,TXN-001306,1,2025-04-27 10:30:55,36,CARD,10,218.53,17.48,0.0,236.01,2025-04-27 10:30:55
1307,TXN-001307,1,2024-08-02 08:25:12,,CASH,5,207.91,16.63,0.0,224.54,2024-08-02 08:25:12
1308,TXN-001308,1,2025-04-30 10:21:36,78,CARD,12,190.39,14.85,4.86,200.38,2025-04-30 10:21:36
1309,TXN-001309,1,2024-06-25 12:48:41,16,EWALLET,12,154.4,12.23,1.49,165.14,2024-06-25 12:48:41
1310,TXN-001310,1,2025-01-31 11:37:21,88,EWALLET,14,284.49,22.7,0.68,306.51,2025-01-31 11:37:21
1311,TXN-001311,1,2024-07-01 22:44:14,260,CARD,6,90.44,7.08,2.0,95.52,2024-07-01 22:44:14
1312,TXN-001312,1,2024-12-07 16:41:26,396,CARD,9,196.37,14.93,9.68,201.62,2024-12-07 16:41:26
1313,TXN-001313,1,2025-05-09 12:17:41,464,CARD,8,141.48,11.08,3.0,149.56,2025-05-09 12:17:41
1314,TXN-001314,1,2024-04-22 18:04:11,,CARD,3,72.72,5.81,0.0,78.53,2024-04-22 18:04:11
1315,TXN-001315,1,2025-04-06 18:00:50,,EWALLET,5,147.6,10.95,10.85,147.7,2025-04-06 18:00:50
1316,TXN-001316,1,2024-10-13 21:38:21,286,CASH,15,297.78,22.59,15.45,304.92,2024-10-13 21:38:21
1317,TXN-001317,1,2024-08-08 17:16:54,,CASH,3,68.42,5.47,0.0,73.89,2024-08-08 17:16:54
1318,TXN-001318,1,2024-01-14 11:17:12,113,EWALLET,17,205.22,15.88,6.73,214.37,2024-01-14 11:17:12
1319,TXN-001319,1,2024-07-16 15:15:04,329,CARD,2,61.87,4.95,0.0,66.82,2024-07-16 15:15:04
1320,TXN-001320,1,2025-04-28 16:56:30,389,EWALLET,4,51.57,4.07,0.74,54.9,2025-04-28 16:56:30
1321,TXN-001321,1,2024-02-19 08:41:21,198,CARD,9,221.02,17.59,1.2,237.41,2024-02-19 08:41:21
1322,TXN-001322,1,2025-05-03 13:45:13,14,CARD,20,426.54,33.06,13.29,446.31,2025-05-03 13:45:13
1323,TXN-001323,1,2024-11-19 18:16:55,,CARD,16,382.85,29.82,10.29,402.38,2024-11-19 18:16:55
1324,TXN-001324,1,2024-06-16 19:07:47,62,CARD,14,248.59,18.26,20.48,246.37,2024-06-16 19:07:47
1325,TXN-001325,1,2024-03-01 16:00:29,,CASH,15,397.86,31.83,0.0,429.69,2024-03-01 16:00:29
1326,TXN-001326,1,2024-04-11 15:03:17,,CARD,10,48.06,3.73,1.46,50.33,2024-04-11 15:03:17
1327,TXN-001327,1,2024-04-06 15:22:59,92,CARD,10,160.38,12.61,2.86,170.13,2024-04-06 15:22:59
1328,TXN-001328,1,2025-03-25 08:41:59,170,CARD,11,263.44,21.08,0.0,284.52,2025-03-25 08:41:59
1329,TXN-001329,1,2024-10-27 15:40:54,,CARD,20,477.2,37.44,9.36,505.28,2024-10-27 15:40:54
1330,TXN-001330,1,2025-04-21 19:01:09,31,EWALLET,13,277.91,21.87,4.6,295.18,2025-04-21 19:01:09
1331,TXN-001331,1,2025-05-17 14:52:17,31,CASH,14,231.97,17.58,12.3,237.25,2025-05-17 14:52:17
1332,TXN-001332,1,2025-01-23 21:38:31,365,CASH,7,53.85,4.28,0.44,57.69,2025-01-23 21:38:31
1333,TXN-001333,1,2024-06-29 19:50:56,,CARD,15,262.31,20.27,8.8,273.78,2024-06-29 19:50:56
1334,TXN-001334,1,2025-04-14 12:56:12,353,EWALLET,14,173.69,13.87,0.24,187.32,2025-04-14 12:56:12
1335,TXN-001335,1,2025-03-19 15:10:02,,EWALLET,4,42.07,3.37,0.0,45.44,2025-03-19 15:10:02
1336,TXN-001336,1,2024-10-23 12:02:05,453,CASH,6,120.18,9.62,0.0,129.8,2024-10-23 12:02:05
1337,TXN-001337,1,2024-06-17 19:20:47,429,EWALLET,12,146.74,11.74,0.0,158.48,2024-06-17 19:20:47
1338,TXN-001338,1,2024-08-10 16:51:50,186,CARD,11,224.4,16.93,12.77,228.56,2024-08-10 16:51:50
1339,TXN-001339,1,2025-05-05 13:39:48,,CASH,2,42.56,3.41,0.0,45.97,2025-05-05 13:39:48
1340,TXN-001340,1,2024-02-20 13:45:44,,EWALLET,14,99.82,7.98,0.0,107.8,2024-02-20 13:45:44
1341,TXN-001341,1,2024-01-15 08:33:37,84,CASH,12,380.9,29.7,9.69,400.91,2024-01-15 08:33:37
1342,TXN-001342,1,2025-02-03 12:38:15,,EWALLET,12,304.63,24.04,4.08,324.59,2025-02-03 12:38:15
1343,TXN-001343,1,2024-02-10 13:35:29,,CARD,11,231.16,18.22,3.14,246.24,2024-02-10 13:35:29
1344,TXN-001344,1,2024-12-30 11:56:51,,CARD,14,200.33,16.03,0.0,216.36,2024-12-30 11:56:51
1345,TXN-001345,1,2024-12-14 17:05:36,437,CARD,21,525.14,39.65,29.62,535.17,2024-12-14 17:05:36
1346,TXN-001346,1,2024-11-04 12:31:42,108,CASH,5,45.42,3.5,1.75,47.17,2024-11-04 12:31:42
1347,TXN-001347,1,2025-05-12 14:55:51,161,CASH,6,179.58,14.37,0.0,193.95,2025-05-12 14:55:51
1348,TXN-001348,1,2024-10-20 15:07:10,453,CARD,8,205.92,15.39,13.5,207.81,2024-10-20 15:07:10
1349,TXN-001349,1,2025-01-13 19:45:33,,EWALLET,9,153.79,12.17,1.74,164.22,2025-01-13 19:45:33
1350,TXN-001350,1,2024-03-14 08:34:13,211,CASH,11,267.34,21.33,0.66,288.01,2024-03-14 08:34:13
1351,TXN-001351,1,2025-02-01 15:24:34,,EWALLET,9,263.26,20.06,12.42,270.9,2025-02-01 15:24:34
1352,TXN-001352,1,2024-01-08 12:23:22,493,CASH,11,132.19,10.35,2.78,139.76,2024-01-08 12:23:22
1353,TXN-001353,1,2024-05-23 14:03:07,106,CASH,3,101.27,8.1,0.0,109.37,2024-05-23 14:03:07
1354,TXN-001354,1,2025-03-06 18:49:35,351,EWALLET,3,61.62,4.93,0.0,66.55,2025-03-06 18:49:35
1355,TXN-001355,1,2025-04-30 17:25:32,,CARD,7,107.41,8.59,0.0,116.0,2025-04-30 17:25:32
1356,TXN-001356,1,2024-07-15 08:29:09,154,CARD,9,316.91,24.78,7.06,334.63,2024-07-15 08:29:09
1357,TXN-001357,1,2025-05-27 20:17:52,352,CARD,11,178.8,13.68,7.85,184.63,2025-05-27 20:17:52
1358,TXN-001358,1,2024-05-22 09:52:14,,CARD,6,140.44,11.17,0.81,150.8,2024-05-22 09:52:14
1359,TXN-001359,1,2024-11-28 14:52:01,139,CARD,11,131.66,10.4,1.66,140.4,2024-11-28 14:52:01
1360,TXN-001360,1,2025-01-20 12:16:47,1,CARD,15,335.22,26.5,4.06,357.66,2025-01-20 12:16:47
1361,TXN-001361,1,2024-02-29 11:19:01,27,EWALLET,9,162.96,12.9,1.7,174.16,2024-02-29 11:19:01
1362,TXN-001362,1,2024-04-20 14:18:13,87,EWALLET,18,330.88,25.06,17.72,338.22,2024-04-20 14:18:13
1363,TXN-001363,1,2025-01-27 21:09:39,360,CASH,7,206.28,16.51,0.0,222.79,2025-01-27 21:09:39
1364,TXN-001364,1,2024-06-11 09:45:54,211,CARD,3,25.06,1.98,0.34,26.7,2024-06-11 09:45:54
1365,TXN-001365,1,2024-03-29 15:16:18,241,CARD,11,243.52,19.13,4.44,258.21,2024-03-29 15:16:18
1366,TXN-001366,1,2024-08-14 21:20:39,71,CARD,12,344.11,27.05,5.88,365.28,2024-08-14 21:20:39
1367,TXN-001367,1,2024-04-23 21:30:25,,CASH,10,239.16,18.74,5.0,252.9,2024-04-23 21:30:25
1368,TXN-001368,1,2024-09-15 14:41:30,,EWALLET,7,95.35,6.44,14.72,87.07,2024-09-15 14:41:30
1369,TXN-001369,1,2025-05-20 18:38:32,366,CARD,10,288.21,22.8,3.1,307.91,2025-05-20 18:38:32
1370,TXN-001370,1,2024-05-18 13:02:53,278,CASH,14,239.38,18.31,10.56,247.13,2024-05-18 13:02:53
1371,TXN-001371,1,2024-11-19 08:57:37,110,CARD,16,390.42,30.75,6.09,415.08,2024-11-19 08:57:37
1372,TXN-001372,1,2024-05-30 17:12:17,,EWALLET,11,261.29,20.55,4.28,277.56,2024-05-30 17:12:17
1373,TXN-001373,1,2024-07-16 15:25:44,370,EWALLET,9,169.61,13.25,3.98,178.88,2024-07-16 15:25:44
1374,TXN-001374,1,2024-02-27 14:52:01,,CASH,12,274.66,21.04,11.56,284.14,2024-02-27 14:52:01
1375,TXN-001375,1,2024-12-01 15:54:26,45,CASH,22,381.92,28.78,22.2,388.5,2024-12-01 15:54:26
1376,TXN-001376,1,2024-02-16 17:32:09,,CASH,9,278.22,22.25,0.0,300.47,2024-02-16 17:32:09
1377,TXN-001377,1,2024-03-28 16:02:54,,CARD,6,157.48,12.6,0.0,170.08,2024-03-28 16:02:54
1378,TXN-001378,1,2024-10-21 18:07:57,,CARD,9,180.87,14.25,2.69,192.43,2024-10-21 18:07:57
1379,TXN-001379,1,2025-05-25 16:26:01,368,CASH,7,118.53,8.61,10.95,116.19,2025-05-25 16:26:01
1380,TXN-001380,1,2024-06-21 21:36:47,,EWALLET,18,490.56,38.56,8.6,520.52,2024-06-21 21:36:47
1381,TXN-001381,1,2024-11-26 13:00:16,452,CARD,7,86.26,6.9,0.0,93.16,2024-11-26 13:00:16
1382,TXN-001382,1,2025-01-14 13:51:17,470,CASH,7,95.18,7.34,3.3,99.22,2025-01-14 13:51:17
1383,TXN-001383,1,2024-08-28 11:48:50,155,CARD,12,208.72,16.69,0.0,225.41,2024-08-28 11:48:50
1384,TXN-001384,1,2024-07-17 15:22:15,,CARD,4,55.04,4.41,0.0,59.45,2024-07-17 15:22:15
1385,TXN-001385,1,2024-03-01 10:26:47,478,CARD,13,231.54,18.52,0.0,250.06,2024-03-01 10:26:47
1386,TXN-001386,1,2024-05-31 20:26:33,,CARD,11,163.35,12.98,1.02,175.31,2024-05-31 20:26:33
1387,TXN-001387,1,2024-07-25 13:23:06,97,CARD,7,145.61,11.61,0.58,156.64,2024-07-25 13:23:06
1388,TXN-001388,1,2024-04-04 09:40:02,239,CARD,5,85.06,6.81,0.0,91.87,2024-04-04 09:40:02
1389,TXN-001389,1,2024-08-10 15:50:41,,CARD,12,307.33,23.85,9.29,321.89,2024-08-10 15:50:41
1390,TXN-001390,1,2024-06-15 22:02:25,39,CARD,21,658.63,47.6,63.72,642.51,2024-06-15 22:02:25
1391,TXN-001391,1,2024-08-06 20:38:20,448,CARD,7,172.97,13.7,1.71,184.96,2024-08-06 20:38:20
1392,TXN-001392,1,2024-03-20 10:25:02,,CASH,2,49.6,3.84,1.67,51.77,2024-03-20 10:25:02
1393,TXN-001393,1,2025-01-18 17:02:47,115,CARD,13,365.67,28.33,11.87,382.13,2025-01-18 17:02:47
1394,TXN-001394,1,2025-05-14 13:02:47,377,CARD,16,277.58,22.09,1.48,298.19,2025-05-14 13:02:47
1395,TXN-001395,1,2024-12-16 10:47:08,,CARD,9,174.74,13.66,3.87,184.53,2024-12-16 10:47:08
1396,TXN-001396,1,2024-08-28 18:45:28,,CARD,8,197.91,15.7,1.68,211.93,2024-08-28 18:45:28
1397,TXN-001397,1,2024-03-02 16:01:27,406,CARD,15,329.72,26.0,4.73,350.99,2024-03-02 16:01:27
1398,TXN-001398,1,2024-05-06 12:40:14,23,CARD,9,68.49,5.48,0.0,73.97,2024-05-06 12:40:14
1399,TXN-001399,1,2024-04-24 21:18:07,48,CARD,10,279.44,22.35,0.0,301.79,2024-04-24 21:18:07
1400,TXN-001400,1,2025-02-26 12:55:20,,CASH,15,380.38,30.44,0.0,410.82,2025-02-26 12:55:20
1401,TXN-001401,1,2024-05-28 21:47:12,151,CASH,5,151.56,11.88,3.16,160.28,2024-05-28 21:47:12
1402,TXN-001402,1,2024-11-28 16:33:15,,CARD,5,68.05,5.44,0.0,73.49,2024-11-28 16:33:15
1403,TXN-001403,1,2024-08-23 12:00:45,,CARD,12,362.89,29.02,0.0,391.91,2024-08-23 12:00:45
1404,TXN-001404,1,2025-04-21 16:45:16,451,CASH,5,6.23,0.5,0.0,6.73,2025-04-21 16:45:16
1405,TXN-001405,1,2025-04-24 13:29:16,209,EWALLET,8,223.01,17.84,0.0,240.85,2025-04-24 13:29:16
1406,TXN-001406,1,2025-05-05 12:39:00,106,CARD,5,59.4,4.75,0.0,64.15,2025-05-05 12:39:00
1407,TXN-001407,1,2024-05-13 10:50:31,,EWALLET,18,318.91,25.17,4.28,339.8,2024-05-13 10:50:31
1408,TXN-001408,1,2024-06-29 21:14:56,,CARD,8,164.73,12.94,3.09,174.58,2024-06-29 21:14:56
1409,TXN-001409,1,2025-03-13 08:12:19,,CARD,9,97.73,7.73,1.16,104.3,2025-03-13 08:12:19
1410,TXN-001410,1,2024-05-18 20:11:07,,CARD,9,99.34,7.77,2.16,104.95,2024-05-18 20:11:07
1411,TXN-001411,1,2024-12-18 11:22:52,,EWALLET,20,159.53,12.56,2.6,169.49,2024-12-18 11:22:52
1412,TXN-001412,1,2024-11-13 16:28:54,,CARD,13,94.07,7.44,1.22,100.29,2024-11-13 16:28:54
1413,TXN-001413,1,2024-02-29 21:04:33,132,CASH,4,100.19,8.01,0.0,108.2,2024-02-29 21:04:33
1414,TXN-001414,1,2024-02-04 08:10:39,,CARD,7,220.88,17.07,7.51,230.44,2024-02-04 08:10:39
1415,TXN-001415,1,2024-04-25 16:04:53,474,CARD,11,203.16,16.13,1.64,217.65,2024-04-25 16:04:53
1416,TXN-001416,1,2024-05-24 09:19:32,,CARD,3,99.51,7.97,0.0,107.48,2024-05-24 09:19:32
1417,TXN-001417,1,2024-02-25 12:28:11,,EWALLET,8,182.34,12.23,29.37,165.2,2024-02-25 12:28:11
1418,TXN-001418,1,2024-12-23 08:58:19,,CARD,14,203.69,16.3,0.0,219.99,2024-12-23 08:58:19
1419,TXN-001419,1,2025-05-10 15:24:01,,CARD,18,336.21,24.45,30.56,330.1,2025-05-10 15:24:01
1420,TXN-001420,1,2024-01-28 09:55:32,4,CARD,16,249.59,18.96,12.76,255.79,2024-01-28 09:55:32
1421,TXN-001421,1,2024-03-13 17:06:43,,CARD,10,80.32,6.42,0.0,86.74,2024-03-13 17:06:43
1422,TXN-001422,1,2024-05-17 20:48:23,199,CARD,9,297.02,23.77,0.0,320.79,2024-05-17 20:48:23
1423,TXN-001423,1,2024-01-27 13:54:07,,EWALLET,13,394.13,31.19,4.29,421.03,2024-01-27 13:54:07
1424,TXN-001424,1,2025-05-12 13:30:13,431,EWALLET,6,65.84,5.27,0.0,71.11,2025-05-12 13:30:13
1425,TXN-001425,1,2025-05-18 12:56:17,,CARD,8,219.05,17.45,0.89,235.61,2025-05-18 12:56:17
1426,TXN-001426,1,2024-12-03 18:32:34,493,CARD,11,301.42,23.93,2.22,323.13,2024-12-03 18:32:34
1427,TXN-001427,1,2024-02-03 16:49:43,,CARD,12,271.39,18.74,37.29,252.84,2024-02-03 16:49:43
1428,TXN-001428,1,2024-12-31 19:53:16,238,CARD,3,62.72,5.01,0.0,67.73,2024-12-31 19:53:16
1429,TXN-001429,1,2025-03-25 12:00:13,396,CARD,6,126.37,9.94,2.07,134.24,2025-03-25 12:00:13
1430,TXN-001430,1,2025-02-19 16:44:44,462,CASH,17,115.23,9.21,0.0,124.44,2025-02-19 16:44:44
1431,TXN-001431,1,2024-06-25 11:21:08,76,EWALLET,8,164.01,12.7,5.22,171.49,2024-06-25 11:21:08
1432,TXN-001432,1,2024-07-18 13:42:49,248,CASH,20,236.54,18.81,1.45,253.9,2024-07-18 13:42:49
1433,TXN-001433,1,2024-05-24 11:35:12,190,CASH,6,82.02,6.44,1.48,86.98,2024-05-24 11:35:12
1434,TXN-001434,1,2024-05-05 18:56:29,,CARD,10,192.49,13.84,19.5,186.83,2024-05-05 18:56:29
1435,TXN-001435,1,2025-02-28 14:39:58,49,CASH,12,204.18,16.34,0.0,220.52,2025-02-28 14:39:58
1436,TXN-001436,1,2024-01-12 16:57:07,270,EWALLET,5,123.1,9.57,3.54,129.13,2024-01-12 16:57:07
1437,TXN-001437,1,2025-05-06 22:37:01,428,EWALLET,9,184.62,14.61,1.92,197.31,2025-05-06 22:37:01
1438,TXN-001438,1,2025-01-20 15:41:46,,EWALLET,8,182.44,14.6,0.0,197.04,2025-01-20 15:41:46
1439,TXN-001439,1,2024-11-30 15:19:15,77,EWALLET,8,197.23,14.55,15.46,196.32,2024-11-30 15:19:15
1440,TXN-001440,1,2024-04-16 19:06:01,54,CARD,13,286.0,22.51,4.64,303.87,2024-04-16 19:06:01
1441,TXN-001441,1,2024-09-18 12:49:28,,CASH,6,101.47,7.97,1.75,107.69,2024-09-18 12:49:28
1442,TXN-001442,1,2025-05-15 17:09:43,191,CARD,9,305.04,24.39,0.0,329.43,2025-05-15 17:09:43
1443,TXN-001443,1,2025-02-12 20:15:26,,CASH,7,181.64,14.53,0.0,196.17,2025-02-12 20:15:26
1444,TXN-001444,1,2024-12-23 20:11:09,398,CARD,3,88.24,6.83,2.94,92.13,2024-12-23 20:11:09
1445,TXN-001445,1,2025-01-24 15:30:58,112,CARD,12,278.27,22.26,0.0,300.53,2025-01-24 15:30:58
1446,TXN-001446,1,2024-11-23 11:19:24,,CARD,10,238.57,17.88,15.17,241.28,2024-11-23 11:19:24
1447,TXN-001447,1,2025-01-31 13:09:20,105,CARD,3,61.88,4.95,0.0,66.83,2025-01-31 13:09:20
1448,TXN-001448,1,2024-07-21 10:46:50,390,CARD,15,299.35,22.98,12.06,310.27,2024-07-21 10:46:50
1449,TXN-001449,1,2025-04-06 17:05:13,374,CARD,13,295.6,23.02,7.89,310.73,2025-04-06 17:05:13
1450,TXN-001450,1,2024-01-28 22:51:36,,CARD,18,399.54,31.09,10.92,419.71,2024-01-28 22:51:36
1451,TXN-001451,1,2024-12-11 16:58:33,433,EWALLET,10,315.54,25.23,0.22,340.55,2024-12-11 16:58:33
1452,TXN-001452,1,2024-04-08 20:49:07,,CARD,7,198.87,15.69,2.79,211.77,2024-04-08 20:49:07
1453,TXN-001453,1,2024-04-15 19:18:40,272,CARD,5,73.32,5.87,0.0,79.19,2024-04-15 19:18:40
1454,TXN-001454,1,2024-06-15 12:10:31,,CARD,10,187.72,14.16,10.69,191.19,2024-06-15 12:10:31
1455,TXN-001455,1,2025-05-02 12:10:09,311,CARD,11,56.0,4.47,0.0,60.47,2025-05-02 12:10:09
1456,TXN-001456,1,2024-03-16 12:37:30,,CASH,13,277.1,19.22,37.02,259.3,2024-03-16 12:37:30
1457,TXN-001457,1,2024-03-04 14:36:03,51,EWALLET,14,175.15,13.81,2.6,186.36,2024-03-04 14:36:03
1458,TXN-001458,1,2024-08-19 11:41:46,,EWALLET,8,58.92,4.7,0.2,63.42,2024-08-19 11:41:46
1459,TXN-001459,1,2024-03-01 18:03:55,378,CASH,20,427.32,33.86,4.08,457.1,2024-03-01 18:03:55
1460,TXN-001460,1,2024-12-16 18:39:01,25,CARD,6,138.69,10.98,1.58,148.09,2024-12-16 18:39:01
1461,TXN-001461,1,2024-09-16 18:09:52,,CARD,5,152.28,11.84,4.28,159.84,2024-09-16 18:09:52
1462,TXN-001462,1,2025-05-17 12:06:53,,CARD,12,271.52,21.67,0.73,292.46,2025-05-17 12:06:53
1463,TXN-001463,1,2024-12-01 11:50:27,39,CARD,18,287.72,21.52,18.83,290.41,2024-12-01 11:50:27
1464,TXN-001464,1,2025-02-06 13:29:22,63,CARD,5,82.9,6.64,0.0,89.54,2025-02-06 13:29:22
1465,TXN-001465,1,2025-05-12 17:40:48,95,CARD,12,150.75,11.92,1.81,160.86,2025-05-12 17:40:48
1466,TXN-001466,1,2024-09-21 19:30:27,316,CASH,15,281.91,21.89,8.3,295.5,2024-09-21 19:30:27
1467,TXN-001467,1,2024-07-23 11:18:28,,CARD,4,28.88,2.29,0.2,30.97,2024-07-23 11:18:28
1468,TXN-001468,1,2024-09-20 14:04:12,459,CARD,7,164.39,12.9,3.18,174.11,2024-09-20 14:04:12
1469,TXN-001469,1,2024-04-28 17:41:30,,EWALLET,14,191.26,14.9,5.06,201.1,2024-04-28 17:41:30
1470,TXN-001470,1,2024-05-29 16:46:17,279,CASH,4,112.1,8.97,0.0,121.07,2024-05-29 16:46:17
1471,TXN-001471,1,2024-06-06 19:04:21,233,CARD,9,151.5,12.06,0.74,162.82,2024-06-06 19:04:21
1472,TXN-001472,1,2024-05-04 13:31:43,387,CARD,12,173.58,12.78,13.71,172.65,2024-05-04 13:31:43
1473,TXN-001473,1,2024-02-18 09:48:57,401,CARD,11,104.38,8.07,3.44,109.01,2024-02-18 09:48:57
1474,TXN-001474,1,2024-03-27 16:25:42,,CARD,6,138.73,11.1,0.0,149.83,2024-03-27 16:25:42
1475,TXN-001475,1,2025-05-11 22:50:21,101,CASH,12,296.09,22.25,17.82,300.52,2025-05-11 22:50:21
1476,TXN-001476,1,2024-02-17 21:33:38,495,CARD,11,210.53,16.46,4.67,222.32,2024-02-17 21:33:38
1477,TXN-001477,1,2024-02-18 17:01:05,223,CARD,14,317.68,25.07,4.17,338.58,2024-02-18 17:01:05
1478,TXN-001478,1,2024-02-14 16:01:53,132,CARD,13,297.46,23.5,3.74,317.22,2024-02-14 16:01:53
1479,TXN-001479,1,2024-08-27 08:10:54,333,CARD,4,80.02,6.4,0.0,86.42,2024-08-27 08:10:54
1480,TXN-001480,1,2025-05-09 18:08:02,,CASH,16,359.85,28.38,4.97,383.26,2025-05-09 18:08:02
1481,TXN-001481,1,2024-08-09 21:12:02,150,CASH,3,114.9,9.19,0.0,124.09,2024-08-09 21:12:02
1482,TXN-001482,1,2025-05-08 15:49:14,,CARD,14,348.15,27.86,0.0,376.01,2025-05-08 15:49:14
1483,TXN-001483,1,2024-11-20 08:13:01,357,CARD,9,148.7,11.33,6.89,153.14,2024-11-20 08:13:01
1484,TXN-001484,1,2024-04-13 11:21:41,223,CARD,19,431.94,33.06,18.58,446.42,2024-04-13 11:21:41
1485,TXN-001485,1,2024-09-17 16:14:05,497,CARD,11,141.06,11.29,0.0,152.35,2024-09-17 16:14:05
1486,TXN-001486,1,2025-04-15 20:06:14,41,CARD,12,336.69,26.93,0.0,363.62,2025-04-15 20:06:14
1487,TXN-001487,1,2025-04-07 14:52:48,87,CARD,8,131.84,10.26,3.57,138.53,2025-04-07 14:52:48
1488,TXN-001488,1,2025-03-19 11:42:59,,EWALLET,5,95.93,7.68,0.0,103.61,2025-03-19 11:42:59
1489,TXN-001489,1,2024-08-22 19:05:44,117,CARD,16,278.99,22.08,2.98,298.09,2024-08-22 19:05:44
1490,TXN-001490,1,2024-01-29 22:34:29,40,CARD,9,158.47,12.63,0.58,170.52,2024-01-29 22:34:29
1491,TXN-001491,1,2024-03-02 11:22:34,,CASH,19,298.74,22.6,16.35,304.99,2024-03-02 11:22:34
1492,TXN-001492,1,2024-05-15 17:44:16,,CARD,4,26.02,2.08,0.0,28.1,2024-05-15 17:44:16
1493,TXN-001493,1,2024-05-15 21:35:25,441,CARD,9,319.68,25.18,4.93,339.93,2024-05-15 21:35:25
1494,TXN-001494,1,2024-05-14 19:56:44,241,EWALLET,11,159.52,12.75,0.12,172.15,2024-05-14 19:56:44
1495,TXN-001495,1,2025-02-18 16:24:47,,EWALLET,5,93.56,7.38,1.38,99.56,2025-02-18 16:24:47
1496,TXN-001496,1,2025-01-22 12:57:18,94,CASH,24,572.66,45.26,6.93,610.99,2025-01-22 12:57:18
1497,TXN-001497,1,2024-04-19 21:08:02,471,EWALLET,9,262.17,20.74,2.86,280.05,2024-04-19 21:08:02
1498,TXN-001498,1,2025-05-15 14:21:08,,CARD,7,168.66,12.82,8.45,173.03,2025-05-15 14:21:08
1499,TXN-001499,1,2024-08-07 11:08:31,,CARD,17,439.12,35.12,0.0,474.24,2024-08-07 11:08:31
