po_line_id,po_id,line_number,product_id,ordered_qty,received_qty,unit_cost,line_base_cost,discount_pct,tax_rate_pct,created_at,po_number,order_date,expected_delivery_date,actual_delivery_date,status,currency_code,store_id,created_by,supplier_id,supplier_name,supplier_code,product_sku,product_name,category
452,90,8,77,65,59,11.63,755.95,0.0,8.0,2024-06-10 12:00:00,PO-00090,2024-06-10,2024-06-23,2024-06-24,RECEIVED,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00077,GreenFields Bananas,Produce
453,91,1,80,219,206,3.22,705.18,0.0,8.0,2024-06-11 14:00:00,PO-00091,2024-06-11,2024-06-23,2024-06-24,SENT,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00080,CrunchyBite Potato Chips,Snacks
454,91,2,86,36,34,2.57,92.52,0.0,8.0,2024-06-11 11:00:00,PO-00091,2024-06-11,2024-06-23,2024-06-24,SENT,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00086,HarmonyCare Toothpaste,Personal Care
455,91,3,141,261,245,19.38,5058.18,2.0,8.0,2024-06-11 12:00:00,PO-00091,2024-06-11,2024-06-23,2024-06-24,SENT,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00141,HappySnacks Potato Chips,Snacks
456,91,4,145,66,60,0.94,62.04,5.0,8.0,2024-06-11 13:00:00,PO-00091,2024-06-11,2024-06-23,2024-06-24,SENT,SGD,1,procurement.mgr,3,Pacific Beverages & Co.,PACIFI-003,SKU-00145,GreenFields Tomatoes,Produce
457,92,1,143,83,76,9.47,786.01,5.0,8.0,2024-06-18 09:00:00,PO-00092,2024-06-18,2024-07-01,2024-07-04,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00143,PureGlow Toothpaste,Personal Care
458,92,2,44,266,241,11.11,2955.26,3.0,8.0,2024-06-18 08:00:00,PO-00092,2024-06-18,2024-07-01,2024-07-04,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00044,CrunchyBite Potato Chips,Snacks
459,92,3,102,144,138,2.06,296.64,3.0,8.0,2024-06-18 11:00:00,PO-00092,2024-06-18,2024-07-01,2024-07-04,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00102,MeadowFresh Cheese,Dairy
460,92,4,51,24,23,14.24,341.76,3.0,8.0,2024-06-18 15:00:00,PO-00092,2024-06-18,2024-07-01,2024-07-04,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00051,GardenFresh Apples,Produce
461,92,5,19,121,118,6.49,785.29,0.0,8.0,2024-06-18 17:00:00,PO-00092,2024-06-18,2024-07-01,2024-07-04,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00019,FarmHouse Butter,Dairy
462,92,6,53,114,104,9.04,1030.56,0.0,8.0,2024-06-18 14:00:00,PO-00092,2024-06-18,2024-07-01,2024-07-04,RECEIVED,SGD,1,store.manager,7,Prime Choice Meats,PRIMEC-007,SKU-00053,CitrusBurst Orange Juice,Beverages
463,93,1,104,80,79,5.39,431.2,3.0,8.0,2024-06-18 10:00:00,PO-00093,2024-06-18,2024-07-01,2024-07-01,SENT,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00104,ThirstQuench Apple Juice,Beverages
464,93,2,28,163,162,0.94,153.22,0.0,8.0,2024-06-18 11:00:00,PO-00093,2024-06-18,2024-07-01,2024-07-01,SENT,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00028,CitrusBurst Cola,Beverages
465,93,3,88,58,56,22.78,1321.24,0.0,8.0,2024-06-18 12:00:00,PO-00093,2024-06-18,2024-07-01,2024-07-01,SENT,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00088,SeaHarvest Squid Rings,Seafood
466,94,1,104,50,50,5.47,273.5,5.0,8.0,2024-06-18 16:00:00,PO-00094,2024-06-18,2024-06-26,2024-06-28,CLOSED,SGD,1,inventory.bot,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00104,ThirstQuench Apple Juice,Beverages
467,94,2,28,110,108,0.88,96.8,3.0,8.0,2024-06-18 17:00:00,PO-00094,2024-06-18,2024-06-26,2024-06-28,CLOSED,SGD,1,inventory.bot,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00028,CitrusBurst Cola,Beverages
468,94,3,87,42,39,1.18,49.56,3.0,8.0,2024-06-18 09:00:00,PO-00094,2024-06-18,2024-06-26,2024-06-28,CLOSED,SGD,1,inventory.bot,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00087,DailyBake Muffins,Bakery
469,95,1,148,309,290,1.61,497.49,0.0,8.0,2024-06-24 11:00:00,PO-00095,2024-06-24,2024-07-04,2024-07-06,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00148,SnackTime Trail Mix,Snacks
470,95,2,49,78,74,4.57,356.46,0.0,8.0,2024-06-24 11:00:00,PO-00095,2024-06-24,2024-07-04,2024-07-06,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00049,HappySnacks Potato Chips,Snacks
471,95,3,74,78,73,5.77,450.06,0.0,8.0,2024-06-24 17:00:00,PO-00095,2024-06-24,2024-07-04,2024-07-06,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00074,CitrusBurst Orange Juice,Beverages
472,95,4,71,30,29,19.37,581.1,2.0,8.0,2024-06-24 13:00:00,PO-00095,2024-06-24,2024-07-04,2024-07-06,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00071,ButcherSelect Pork Chops,Meat
473,95,5,70,263,254,19.0,4997.0,5.0,8.0,2024-06-24 15:00:00,PO-00095,2024-06-24,2024-07-04,2024-07-06,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00070,HappySnacks Trail Mix,Snacks
474,95,6,83,40,37,14.23,569.2,0.0,8.0,2024-06-24 14:00:00,PO-00095,2024-06-24,2024-07-04,2024-07-06,SENT,SGD,1,system.auto,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00083,SeaHarvest Prawns,Seafood
475,96,1,78,33,33,22.61,746.13,0.0,8.0,2024-06-25 10:00:00,PO-00096,2024-06-25,2024-06-30,2024-06-30,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00078,ButcherSelect Chicken Breast,Meat
476,96,2,127,81,79,13.42,1087.02,3.0,8.0,2024-06-25 17:00:00,PO-00096,2024-06-25,2024-06-30,2024-06-30,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00127,HarmonyCare Body Wash,Personal Care
477,96,3,142,119,110,2.96,352.24,5.0,8.0,2024-06-25 12:00:00,PO-00096,2024-06-25,2024-06-30,2024-06-30,SENT,SGD,1,system.auto,8,CleanHome Household Products,CLEANH-008,SKU-00142,FarmHouse Cheese,Dairy
478,97,1,97,118,108,3.09,364.62,0.0,8.0,2024-06-25 10:00:00,PO-00097,2024-06-25,2024-06-30,2024-06-30,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00097,GreenFields Apples,Produce
479,97,2,113,56,54,8.79,492.24,3.0,8.0,2024-06-25 17:00:00,PO-00097,2024-06-25,2024-06-30,2024-06-30,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00113,SeaHarvest Salmon Fillet,Seafood
480,97,3,133,28,26,9.08,254.24,0.0,8.0,2024-06-25 08:00:00,PO-00097,2024-06-25,2024-06-30,2024-06-30,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00133,GoldenLoaf White Bread,Bakery
481,97,4,122,40,38,17.71,708.4,5.0,8.0,2024-06-25 14:00:00,PO-00097,2024-06-25,2024-06-30,2024-06-30,CLOSED,SGD,1,procurement.mgr,5,Sunrise Dairy Supplies,SUNRIS-005,SKU-00122,PureGlow Shampoo,Personal Care
482,98,1,57,127,119,23.77,3018.79,3.0,8.0,2024-07-01 14:00:00,PO-00098,2024-07-01,2024-07-05,2024-07-07,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00057,CleanHome Laundry Detergent,Household
483,98,2,140,24,24,21.63,519.12,2.0,8.0,2024-07-01 13:00:00,PO-00098,2024-07-01,2024-07-05,2024-07-07,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00140,BlueOcean Squid Rings,Seafood
484,98,3,85,90,88,14.8,1332.0,5.0,8.0,2024-07-01 17:00:00,PO-00098,2024-07-01,2024-07-05,2024-07-07,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00085,PureGlow Body Wash,Personal Care
485,98,4,110,27,25,10.35,279.45,0.0,8.0,2024-07-01 09:00:00,PO-00098,2024-07-01,2024-07-05,2024-07-07,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00110,HarmonyCare Hand Soap,Personal Care
486,98,5,16,112,108,6.94,777.28,0.0,8.0,2024-07-01 11:00:00,PO-00098,2024-07-01,2024-07-05,2024-07-07,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00016,CitrusBurst Apple Juice,Beverages
487,98,6,82,59,57,2.57,151.63,3.0,8.0,2024-07-01 16:00:00,PO-00098,2024-07-01,2024-07-05,2024-07-07,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00082,CrunchyBite Trail Mix,Snacks
488,98,7,120,35,33,10.77,376.95,0.0,8.0,2024-07-01 13:00:00,PO-00098,2024-07-01,2024-07-05,2024-07-07,RECEIVED,SGD,1,system.auto,10,Harmony Personal Care,HARMON-010,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery
489,99,1,24,133,128,8.63,1147.79,2.0,8.0,2024-07-02 11:00:00,PO-00099,2024-07-02,2024-07-14,2024-07-15,RECEIVED,SGD,1,inventory.bot,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00024,CoolSip Green Tea,Beverages
490,99,2,63,125,119,3.93,491.25,0.0,8.0,2024-07-02 13:00:00,PO-00099,2024-07-02,2024-07-14,2024-07-15,RECEIVED,SGD,1,inventory.bot,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00063,CleanHome Trash Bags,Household
491,99,3,104,183,175,5.43,993.69,0.0,8.0,2024-07-02 17:00:00,PO-00099,2024-07-02,2024-07-14,2024-07-15,RECEIVED,SGD,1,inventory.bot,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00104,ThirstQuench Apple Juice,Beverages
492,100,1,98,144,141,19.93,2869.92,5.0,8.0,2024-07-02 08:00:00,PO-00100,2024-07-02,2024-07-06,2024-07-06,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
493,100,2,41,61,59,9.33,569.13,5.0,8.0,2024-07-02 08:00:00,PO-00100,2024-07-02,2024-07-06,2024-07-06,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00041,SparklePro Paper Towels,Household
494,100,3,38,31,29,14.14,438.34,2.0,8.0,2024-07-02 17:00:00,PO-00100,2024-07-02,2024-07-06,2024-07-06,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00038,DailyBake Croissant,Bakery
495,100,4,59,70,65,5.15,360.5,0.0,8.0,2024-07-02 11:00:00,PO-00100,2024-07-02,2024-07-06,2024-07-06,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00059,PureGlow Shampoo,Personal Care
496,100,5,119,87,85,2.66,231.42,0.0,8.0,2024-07-02 14:00:00,PO-00100,2024-07-02,2024-07-06,2024-07-06,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00119,FrostyFoods Frozen Peas,Frozen
497,100,6,144,162,147,20.77,3364.74,3.0,8.0,2024-07-02 16:00:00,PO-00100,2024-07-02,2024-07-06,2024-07-06,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00144,MeadowFresh Yogurt,Dairy
498,100,7,77,56,53,11.69,654.64,3.0,8.0,2024-07-02 08:00:00,PO-00100,2024-07-02,2024-07-06,2024-07-06,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00077,GreenFields Bananas,Produce
499,100,8,22,34,34,4.14,140.76,2.0,8.0,2024-07-02 08:00:00,PO-00100,2024-07-02,2024-07-06,2024-07-06,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00022,HarmonyCare Hand Soap,Personal Care
500,101,1,129,132,122,16.16,2133.12,0.0,8.0,2024-07-02 10:00:00,PO-00101,2024-07-02,2024-07-16,2024-07-16,SENT,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00129,CitrusBurst Apple Juice,Beverages
501,101,2,67,15,14,16.6,249.0,2.0,8.0,2024-07-02 13:00:00,PO-00101,2024-07-02,2024-07-16,2024-07-16,SENT,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00067,SeaHarvest Prawns,Seafood
502,101,3,50,105,104,2.15,225.75,3.0,8.0,2024-07-02 11:00:00,PO-00101,2024-07-02,2024-07-16,2024-07-16,SENT,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00050,GardenFresh Lettuce,Produce
503,101,4,11,23,23,9.37,215.51,0.0,8.0,2024-07-02 09:00:00,PO-00101,2024-07-02,2024-07-16,2024-07-16,SENT,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00011,CleanHome Paper Towels,Household
504,101,5,98,109,107,19.4,2114.6,3.0,8.0,2024-07-02 17:00:00,PO-00101,2024-07-02,2024-07-16,2024-07-16,SENT,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
505,101,6,137,64,61,6.74,431.36,0.0,8.0,2024-07-02 11:00:00,PO-00101,2024-07-02,2024-07-16,2024-07-16,SENT,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery
506,101,7,62,69,69,3.28,226.32,2.0,8.0,2024-07-02 17:00:00,PO-00101,2024-07-02,2024-07-16,2024-07-16,SENT,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00062,SparklePro Trash Bags,Household
507,101,8,116,26,24,4.12,107.12,2.0,8.0,2024-07-02 16:00:00,PO-00101,2024-07-02,2024-07-16,2024-07-16,SENT,SGD,1,procurement.mgr,2,Evergreen Produce Importers,EVERGR-002,SKU-00116,FrostyFoods Fish Fillets,Frozen
508,102,1,123,63,60,24.36,1534.68,0.0,8.0,2024-07-02 15:00:00,PO-00102,2024-07-02,2024-07-06,2024-07-09,RECEIVED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00123,PureGlow Hand Soap,Personal Care
509,102,2,99,128,121,15.34,1963.52,0.0,8.0,2024-07-02 15:00:00,PO-00102,2024-07-02,2024-07-06,2024-07-09,RECEIVED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00099,FarmHouse Butter,Dairy
510,102,3,117,44,41,12.09,531.96,0.0,8.0,2024-07-02 11:00:00,PO-00102,2024-07-02,2024-07-06,2024-07-09,RECEIVED,SGD,1,store.manager,8,CleanHome Household Products,CLEANH-008,SKU-00117,FrostyFoods Fish Fillets,Frozen
511,103,1,120,90,89,10.88,979.2,0.0,8.0,2024-07-09 11:00:00,PO-00103,2024-07-09,2024-07-16,2024-07-15,CLOSED,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery
512,103,2,110,88,82,11.08,975.04,5.0,8.0,2024-07-09 11:00:00,PO-00103,2024-07-09,2024-07-16,2024-07-15,CLOSED,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00110,HarmonyCare Hand Soap,Personal Care
513,103,3,132,101,98,18.7,1888.7,0.0,8.0,2024-07-09 12:00:00,PO-00103,2024-07-09,2024-07-16,2024-07-15,CLOSED,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00132,FarmHouse Milk,Dairy
514,103,4,16,92,85,7.14,656.88,3.0,8.0,2024-07-09 13:00:00,PO-00103,2024-07-09,2024-07-16,2024-07-15,CLOSED,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00016,CitrusBurst Apple Juice,Beverages
515,103,5,82,102,100,2.4,244.8,0.0,8.0,2024-07-09 15:00:00,PO-00103,2024-07-09,2024-07-16,2024-07-15,CLOSED,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00082,CrunchyBite Trail Mix,Snacks
516,103,6,140,49,44,22.44,1099.56,0.0,8.0,2024-07-09 15:00:00,PO-00103,2024-07-09,2024-07-16,2024-07-15,CLOSED,SGD,1,store.manager,10,Harmony Personal Care,HARMON-010,SKU-00140,BlueOcean Squid Rings,Seafood
517,104,1,65,31,28,14.24,441.44,2.0,8.0,2024-07-09 16:00:00,PO-00104,2024-07-09,2024-07-20,2024-07-21,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00065,ButcherSelect Pork Chops,Meat
518,104,2,88,12,11,22.57,270.84,5.0,8.0,2024-07-09 10:00:00,PO-00104,2024-07-09,2024-07-20,2024-07-21,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00088,SeaHarvest Squid Rings,Seafood
519,104,3,55,73,73,25.8,1883.4,2.0,8.0,2024-07-09 13:00:00,PO-00104,2024-07-09,2024-07-20,2024-07-21,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00055,PrimeChoice Sausages,Meat
520,104,4,131,27,24,5.45,147.15,3.0,8.0,2024-07-09 09:00:00,PO-00104,2024-07-09,2024-07-20,2024-07-21,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00131,ArcticFresh Frozen Pizza,Frozen
521,104,5,24,123,115,8.53,1049.19,0.0,8.0,2024-07-09 16:00:00,PO-00104,2024-07-09,2024-07-20,2024-07-21,CLOSED,SGD,1,procurement.mgr,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00024,CoolSip Green Tea,Beverages
522,105,1,119,92,85,2.69,247.48,0.0,8.0,2024-07-09 17:00:00,PO-00105,2024-07-09,2024-07-18,2024-07-18,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00119,FrostyFoods Frozen Peas,Frozen
523,105,2,75,64,63,11.65,745.6,0.0,8.0,2024-07-09 16:00:00,PO-00105,2024-07-09,2024-07-18,2024-07-18,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00075,FrostyFoods Frozen Pizza,Frozen
524,105,3,77,75,74,11.1,832.5,5.0,8.0,2024-07-09 10:00:00,PO-00105,2024-07-09,2024-07-18,2024-07-18,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00077,GreenFields Bananas,Produce
525,105,4,43,40,39,31.97,1278.8,2.0,8.0,2024-07-09 10:00:00,PO-00105,2024-07-09,2024-07-18,2024-07-18,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00043,SeaHarvest Salmon Fillet,Seafood
526,105,5,59,95,90,5.49,521.55,2.0,8.0,2024-07-09 12:00:00,PO-00105,2024-07-09,2024-07-18,2024-07-18,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00059,PureGlow Shampoo,Personal Care
527,106,1,11,112,105,9.2,1030.4,0.0,8.0,2024-07-15 13:00:00,PO-00106,2024-07-15,2024-07-25,2024-07-24,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00011,CleanHome Paper Towels,Household
528,106,2,98,35,33,19.53,683.55,5.0,8.0,2024-07-15 17:00:00,PO-00106,2024-07-15,2024-07-25,2024-07-24,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
529,106,3,38,45,43,13.91,625.95,3.0,8.0,2024-07-15 10:00:00,PO-00106,2024-07-15,2024-07-25,2024-07-24,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00038,DailyBake Croissant,Bakery
530,106,4,43,59,55,32.46,1915.14,3.0,8.0,2024-07-15 15:00:00,PO-00106,2024-07-15,2024-07-25,2024-07-24,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00043,SeaHarvest Salmon Fillet,Seafood
531,106,5,7,154,152,18.62,2867.48,0.0,8.0,2024-07-15 15:00:00,PO-00106,2024-07-15,2024-07-25,2024-07-24,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00007,CitrusBurst Orange Juice,Beverages
532,106,6,129,77,76,16.82,1295.14,0.0,8.0,2024-07-15 14:00:00,PO-00106,2024-07-15,2024-07-25,2024-07-24,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00129,CitrusBurst Apple Juice,Beverages
533,106,7,41,123,121,9.03,1110.69,0.0,8.0,2024-07-15 13:00:00,PO-00106,2024-07-15,2024-07-25,2024-07-24,CLOSED,SGD,1,store.manager,2,Evergreen Produce Importers,EVERGR-002,SKU-00041,SparklePro Paper Towels,Household
534,107,1,67,20,20,15.31,306.2,0.0,8.0,2024-07-15 10:00:00,PO-00107,2024-07-15,2024-07-25,2024-07-26,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00067,SeaHarvest Prawns,Seafood
535,107,2,62,80,75,3.34,267.2,5.0,8.0,2024-07-15 09:00:00,PO-00107,2024-07-15,2024-07-25,2024-07-26,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00062,SparklePro Trash Bags,Household
536,107,3,98,61,59,19.17,1169.37,0.0,8.0,2024-07-15 09:00:00,PO-00107,2024-07-15,2024-07-25,2024-07-26,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00098,MeadowFresh Yogurt,Dairy
537,107,4,137,28,27,7.14,199.92,2.0,8.0,2024-07-15 16:00:00,PO-00107,2024-07-15,2024-07-25,2024-07-26,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery
538,107,5,116,34,32,4.02,136.68,2.0,8.0,2024-07-15 16:00:00,PO-00107,2024-07-15,2024-07-25,2024-07-26,SENT,SGD,1,inventory.bot,2,Evergreen Produce Importers,EVERGR-002,SKU-00116,FrostyFoods Fish Fillets,Frozen
539,108,1,20,135,125,13.14,1773.9,0.0,8.0,2024-07-16 16:00:00,PO-00108,2024-07-16,2024-07-20,2024-07-22,RECEIVED,SGD,1,procurement.mgr,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00020,FarmHouse Yogurt,Dairy
540,108,2,39,53,48,1.58,83.74,0.0,8.0,2024-07-16 15:00:00,PO-00108,2024-07-16,2024-07-20,2024-07-22,RECEIVED,SGD,1,procurement.mgr,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00039,FrostyFoods Ice Cream,Frozen
541,108,3,35,74,74,13.98,1034.52,0.0,8.0,2024-07-16 16:00:00,PO-00108,2024-07-16,2024-07-20,2024-07-22,RECEIVED,SGD,1,procurement.mgr,6,Blue Ocean Seafood Traders,BLUEOC-006,SKU-00035,PureGlow Hand Soap,Personal Care
542,109,1,87,89,82,1.14,101.46,0.0,8.0,2024-07-16 13:00:00,PO-00109,2024-07-16,2024-07-29,2024-08-01,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00087,DailyBake Muffins,Bakery
543,109,2,24,145,134,8.07,1170.15,0.0,8.0,2024-07-16 16:00:00,PO-00109,2024-07-16,2024-07-29,2024-08-01,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00024,CoolSip Green Tea,Beverages
544,109,3,88,58,57,22.45,1302.1,2.0,8.0,2024-07-16 16:00:00,PO-00109,2024-07-16,2024-07-29,2024-08-01,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00088,SeaHarvest Squid Rings,Seafood
545,109,4,104,42,41,5.57,233.94,2.0,8.0,2024-07-16 12:00:00,PO-00109,2024-07-16,2024-07-29,2024-08-01,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00104,ThirstQuench Apple Juice,Beverages
546,109,5,65,16,16,14.24,227.84,3.0,8.0,2024-07-16 11:00:00,PO-00109,2024-07-16,2024-07-29,2024-08-01,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00065,ButcherSelect Pork Chops,Meat
547,109,6,63,21,20,3.79,79.59,3.0,8.0,2024-07-16 14:00:00,PO-00109,2024-07-16,2024-07-29,2024-08-01,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00063,CleanHome Trash Bags,Household
548,109,7,55,65,60,25.84,1679.6,5.0,8.0,2024-07-16 14:00:00,PO-00109,2024-07-16,2024-07-29,2024-08-01,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00055,PrimeChoice Sausages,Meat
549,109,8,58,68,63,12.14,825.52,5.0,8.0,2024-07-16 11:00:00,PO-00109,2024-07-16,2024-07-29,2024-08-01,RECEIVED,SGD,1,store.manager,9,Fresh & Crisp Snacks,FRESHC-009,SKU-00058,GardenFresh Tomatoes,Produce
550,110,1,130,52,47,19.83,1031.16,2.0,8.0,2024-07-22 12:00:00,PO-00110,2024-07-22,2024-07-31,2024-07-31,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00130,ButcherSelect Minced Beef,Meat
551,110,2,84,129,122,15.99,2062.71,0.0,8.0,2024-07-22 08:00:00,PO-00110,2024-07-22,2024-07-31,2024-07-31,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00084,ArcticFresh Fish Fillets,Frozen
552,110,3,83,44,40,15.34,674.96,0.0,8.0,2024-07-22 12:00:00,PO-00110,2024-07-22,2024-07-31,2024-07-31,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00083,SeaHarvest Prawns,Seafood
553,110,4,54,31,30,14.93,462.83,0.0,8.0,2024-07-22 09:00:00,PO-00110,2024-07-22,2024-07-31,2024-07-31,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00054,ButcherSelect Chicken Breast,Meat
554,110,5,138,19,17,32.8,623.2,2.0,8.0,2024-07-22 12:00:00,PO-00110,2024-07-22,2024-07-31,2024-07-31,RECEIVED,SGD,1,procurement.mgr,1,Lion City Foods Pte Ltd,LIONCI-001,SKU-00138,BlueOcean Fish Fingers,Seafood
