txn_line_id,txn_id,txn_number,line_number,product_id,product_sku,product_name,category,base_unit_price,sale_unit_price,quantity,line_base_amount,line_sale_amount,line_discount_amount,tax_rate_pct,tax_amount,promotion_code,created_at
3341,684,TXN-000684,1,50,SKU-00050,GardenFresh Lettuce,Produce,3.43,3.43,1,3.43,3.43,0.0,8.0,0.27,,2025-04-02 15:31:18
3342,684,TXN-000684,2,23,SKU-00023,FrostyFoods Frozen Peas,Frozen,16.85,16.85,1,16.85,16.85,0.0,8.0,1.35,,2025-04-02 15:31:18
3343,684,TXN-000684,3,39,SKU-00039,FrostyFoods Ice Cream,Frozen,2.42,2.42,2,4.84,4.84,0.0,8.0,0.39,,2025-04-02 15:31:18
3344,684,TXN-000684,4,92,SKU-00092,HarmonyCare Shampoo,Personal Care,4.93,4.93,1,4.93,4.93,0.0,8.0,0.39,,2025-04-02 15:31:18
3345,684,TXN-000684,5,14,SKU-00014,CleanHome Paper Towels,Household,29.38,27.91,1,29.38,27.91,1.47,8.0,2.23,BULK5,2025-04-02 15:31:18
3346,684,TXN-000684,6,115,SKU-00115,GoldenLoaf Muffins,Bakery,2.28,2.28,3,6.84,6.84,0.0,8.0,0.55,,2025-04-02 15:31:18
3347,684,TXN-000684,7,70,SKU-00070,HappySnacks Trail Mix,Snacks,27.28,27.28,3,81.84,81.84,0.0,8.0,6.55,,2025-04-02 15:31:18
3348,685,TXN-000685,1,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,21.12,3,63.36,63.36,0.0,8.0,5.07,,2024-12-23 14:34:34
3349,685,TXN-000685,2,58,SKU-00058,GardenFresh Tomatoes,Produce,16.74,16.74,4,66.96,66.96,0.0,8.0,5.36,,2024-12-23 14:34:34
3350,686,TXN-000686,1,82,SKU-00082,CrunchyBite Trail Mix,Snacks,3.36,3.36,3,10.08,10.08,0.0,8.0,0.81,,2024-02-05 10:30:44
3351,686,TXN-000686,2,150,SKU-00150,HarmonyCare Body Wash,Personal Care,36.65,36.65,1,36.65,36.65,0.0,8.0,2.93,,2024-02-05 10:30:44
3352,686,TXN-000686,3,57,SKU-00057,CleanHome Laundry Detergent,Household,31.56,31.56,2,63.12,63.12,0.0,8.0,5.05,,2024-02-05 10:30:44
3353,686,TXN-000686,4,97,SKU-00097,GreenFields Apples,Produce,5.37,5.1,2,10.74,10.2,0.54,8.0,0.82,BULK5,2024-02-05 10:30:44
3354,686,TXN-000686,5,2,SKU-00002,HappySnacks Chocolate Bar,Snacks,24.41,23.19,1,24.41,23.19,1.22,8.0,1.86,BULK5,2024-02-05 10:30:44
3355,687,TXN-000687,1,79,SKU-00079,CitrusBurst Green Tea,Beverages,10.09,10.09,6,60.54,60.54,0.0,8.0,4.84,,2024-11-22 20:46:16
3356,687,TXN-000687,2,60,SKU-00060,PureGlow Shampoo,Personal Care,56.7,53.87,1,56.7,53.87,2.83,8.0,4.31,BULK5,2024-11-22 20:46:16
3357,687,TXN-000687,3,4,SKU-00004,GoldenLoaf Croissant,Bakery,34.9,34.9,2,69.8,69.8,0.0,8.0,5.58,,2024-11-22 20:46:16
3358,687,TXN-000687,4,61,SKU-00061,FrostyFoods Frozen Pizza,Frozen,19.69,19.69,3,59.07,59.07,0.0,8.0,4.73,,2024-11-22 20:46:16
3359,688,TXN-000688,1,146,SKU-00146,SnackTime Trail Mix,Snacks,11.07,10.52,1,11.07,10.52,0.55,8.0,0.84,BULK5,2024-12-09 14:56:12
3360,688,TXN-000688,2,26,SKU-00026,FarmHouse Milk,Dairy,6.78,6.78,1,6.78,6.78,0.0,8.0,0.54,,2024-12-09 14:56:12
3361,688,TXN-000688,3,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,21.12,1,21.12,21.12,0.0,8.0,1.69,,2024-12-09 14:56:12
3362,688,TXN-000688,4,19,SKU-00019,FarmHouse Butter,Dairy,10.15,9.64,2,20.3,19.28,1.02,8.0,1.54,BULK5,2024-12-09 14:56:12
3363,688,TXN-000688,5,121,SKU-00121,GardenFresh Apples,Produce,7.48,7.48,4,29.92,29.92,0.0,8.0,2.39,,2024-12-09 14:56:12
3364,689,TXN-000689,1,62,SKU-00062,SparklePro Trash Bags,Household,4.42,4.42,2,8.84,8.84,0.0,8.0,0.71,,2024-08-02 22:16:14
3365,689,TXN-000689,2,100,SKU-00100,SnackTime Biscuits,Snacks,29.48,29.48,1,29.48,29.48,0.0,8.0,2.36,,2024-08-02 22:16:14
3366,689,TXN-000689,3,64,SKU-00064,SeaHarvest Salmon Fillet,Seafood,48.97,46.52,1,48.97,46.52,2.45,8.0,3.72,BULK5,2024-08-02 22:16:14
3367,689,TXN-000689,4,138,SKU-00138,BlueOcean Fish Fingers,Seafood,71.21,71.21,2,142.42,142.42,0.0,8.0,11.39,,2024-08-02 22:16:14
3368,689,TXN-000689,5,120,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery,23.58,22.4,2,47.16,44.8,2.36,8.0,3.58,BULK5,2024-08-02 22:16:14
3369,690,TXN-000690,1,141,SKU-00141,HappySnacks Potato Chips,Snacks,33.49,33.49,4,133.96,133.96,0.0,8.0,10.72,,2025-02-07 16:37:58
3370,690,TXN-000690,2,86,SKU-00086,HarmonyCare Toothpaste,Personal Care,6.05,6.05,2,12.1,12.1,0.0,8.0,0.97,,2025-02-07 16:37:58
3371,690,TXN-000690,3,77,SKU-00077,GreenFields Bananas,Produce,14.99,14.24,3,44.97,42.72,2.25,8.0,3.42,BULK5,2025-02-07 16:37:58
3372,691,TXN-000691,1,137,SKU-00137,GoldenLoaf Wholemeal Bread,Bakery,14.84,14.1,3,44.52,42.3,2.22,8.0,3.38,BULK5,2024-05-31 09:51:09
3373,691,TXN-000691,2,14,SKU-00014,CleanHome Paper Towels,Household,29.38,29.38,2,58.76,58.76,0.0,8.0,4.7,,2024-05-31 09:51:09
3374,691,TXN-000691,3,53,SKU-00053,CitrusBurst Orange Juice,Beverages,18.99,18.04,4,75.96,72.16,3.8,8.0,5.77,BULK5,2024-05-31 09:51:09
3375,691,TXN-000691,4,4,SKU-00004,GoldenLoaf Croissant,Bakery,34.9,34.9,2,69.8,69.8,0.0,8.0,5.58,,2024-05-31 09:51:09
3376,691,TXN-000691,5,49,SKU-00049,HappySnacks Potato Chips,Snacks,5.85,5.85,2,11.7,11.7,0.0,8.0,0.94,,2024-05-31 09:51:09
3377,692,TXN-000692,1,34,SKU-00034,HappySnacks Potato Chips,Snacks,18.55,18.55,2,37.1,37.1,0.0,8.0,2.97,,2024-09-30 14:15:20
3378,692,TXN-000692,2,58,SKU-00058,GardenFresh Tomatoes,Produce,16.74,16.74,1,16.74,16.74,0.0,8.0,1.34,,2024-09-30 14:15:20
3379,692,TXN-000692,3,48,SKU-00048,SparklePro Laundry Detergent,Household,20.57,20.57,2,41.14,41.14,0.0,8.0,3.29,,2024-09-30 14:15:20
3380,693,TXN-000693,1,7,SKU-00007,CitrusBurst Orange Juice,Beverages,42.84,40.7,4,171.36,162.8,8.56,8.0,13.02,BULK5,2024-12-26 15:21:51
3381,693,TXN-000693,2,60,SKU-00060,PureGlow Shampoo,Personal Care,56.7,56.7,1,56.7,56.7,0.0,8.0,4.54,,2024-12-26 15:21:51
3382,694,TXN-000694,1,9,SKU-00009,PrimeChoice Pork Chops,Meat,29.63,28.15,1,29.63,28.15,1.48,8.0,2.25,WEEKEND5,2024-12-15 17:53:34
3383,694,TXN-000694,2,60,SKU-00060,PureGlow Shampoo,Personal Care,56.7,56.7,1,56.7,56.7,0.0,8.0,4.54,,2024-12-15 17:53:34
3384,694,TXN-000694,3,45,SKU-00045,HappySnacks Potato Chips,Snacks,2.39,2.27,4,9.56,9.08,0.48,8.0,0.73,WEEKEND5,2024-12-15 17:53:34
3385,694,TXN-000694,4,116,SKU-00116,FrostyFoods Fish Fillets,Frozen,9.93,8.44,3,29.79,25.32,4.47,8.0,2.03,MEMBER15,2024-12-15 17:53:34
3386,694,TXN-000694,5,85,SKU-00085,PureGlow Body Wash,Personal Care,29.36,24.96,2,58.72,49.92,8.8,8.0,3.99,MEMBER15,2024-12-15 17:53:34
3387,694,TXN-000694,6,126,SKU-00126,ThirstQuench Orange Juice,Beverages,25.36,20.29,3,76.08,60.87,15.21,8.0,4.87,FLASH20,2024-12-15 17:53:34
3388,695,TXN-000695,1,142,SKU-00142,FarmHouse Cheese,Dairy,4.02,4.02,2,8.04,8.04,0.0,8.0,0.64,,2024-07-31 15:25:04
3389,695,TXN-000695,2,52,SKU-00052,SnackTime Potato Chips,Snacks,32.98,32.98,2,65.96,65.96,0.0,8.0,5.28,,2024-07-31 15:25:04
3390,695,TXN-000695,3,80,SKU-00080,CrunchyBite Potato Chips,Snacks,4.51,4.51,3,13.53,13.53,0.0,8.0,1.08,,2024-07-31 15:25:04
3391,695,TXN-000695,4,28,SKU-00028,CitrusBurst Cola,Beverages,1.25,1.25,1,1.25,1.25,0.0,8.0,0.1,,2024-07-31 15:25:04
3392,695,TXN-000695,5,42,SKU-00042,BlueOcean Prawns,Seafood,12.73,12.73,1,12.73,12.73,0.0,8.0,1.02,,2024-07-31 15:25:04
3393,695,TXN-000695,6,36,SKU-00036,MeadowFresh Cheese,Dairy,35.49,33.72,1,35.49,33.72,1.77,8.0,2.7,BULK5,2024-07-31 15:25:04
3394,696,TXN-000696,1,26,SKU-00026,FarmHouse Milk,Dairy,6.78,6.44,1,6.78,6.44,0.34,8.0,0.52,BULK5,2024-08-29 14:28:54
3395,696,TXN-000696,2,125,SKU-00125,GreenFields Apples,Produce,9.57,9.09,2,19.14,18.18,0.96,8.0,1.45,BULK5,2024-08-29 14:28:54
3396,696,TXN-000696,3,54,SKU-00054,ButcherSelect Chicken Breast,Meat,33.21,33.21,2,66.42,66.42,0.0,8.0,5.31,,2024-08-29 14:28:54
3397,696,TXN-000696,4,90,SKU-00090,PrimeChoice Minced Beef,Meat,22.17,22.17,1,22.17,22.17,0.0,8.0,1.77,,2024-08-29 14:28:54
3398,696,TXN-000696,5,46,SKU-00046,ThirstQuench Apple Juice,Beverages,43.06,43.06,2,86.12,86.12,0.0,8.0,6.89,,2024-08-29 14:28:54
3399,697,TXN-000697,1,130,SKU-00130,ButcherSelect Minced Beef,Meat,41.12,41.12,2,82.24,82.24,0.0,8.0,6.58,,2024-02-18 18:13:26
3400,697,TXN-000697,2,51,SKU-00051,GardenFresh Apples,Produce,27.72,27.72,2,55.44,55.44,0.0,8.0,4.44,,2024-02-18 18:13:26
3401,697,TXN-000697,3,129,SKU-00129,CitrusBurst Apple Juice,Beverages,30.45,24.36,4,121.8,97.44,24.36,8.0,7.8,FLASH20,2024-02-18 18:13:26
3402,697,TXN-000697,4,20,SKU-00020,FarmHouse Yogurt,Dairy,26.18,26.18,1,26.18,26.18,0.0,8.0,2.09,,2024-02-18 18:13:26
3403,697,TXN-000697,5,81,SKU-00081,ThirstQuench Cola,Beverages,37.45,37.45,2,74.9,74.9,0.0,8.0,5.99,,2024-02-18 18:13:26
3404,697,TXN-000697,6,104,SKU-00104,ThirstQuench Apple Juice,Beverages,11.66,10.49,4,46.64,41.96,4.68,8.0,3.36,PROMO10,2024-02-18 18:13:26
3405,697,TXN-000697,7,144,SKU-00144,MeadowFresh Yogurt,Dairy,23.78,20.21,1,23.78,20.21,3.57,8.0,1.62,MEMBER15,2024-02-18 18:13:26
3406,697,TXN-000697,8,25,SKU-00025,PrimeChoice Minced Beef,Meat,16.72,15.88,1,16.72,15.88,0.84,8.0,1.27,WEEKEND5,2024-02-18 18:13:26
3407,697,TXN-000697,9,80,SKU-00080,CrunchyBite Potato Chips,Snacks,4.51,4.06,2,9.02,8.12,0.9,8.0,0.65,PROMO10,2024-02-18 18:13:26
3408,698,TXN-000698,1,119,SKU-00119,FrostyFoods Frozen Peas,Frozen,4.45,4.45,2,8.9,8.9,0.0,8.0,0.71,,2024-12-19 18:33:39
3409,698,TXN-000698,2,139,SKU-00139,MilkyWay Milk,Dairy,14.95,14.95,2,29.9,29.9,0.0,8.0,2.39,,2024-12-19 18:33:39
3410,698,TXN-000698,3,6,SKU-00006,GoldenLoaf White Bread,Bakery,26.17,24.86,2,52.34,49.72,2.62,8.0,3.98,BULK5,2024-12-19 18:33:39
3411,699,TXN-000699,1,58,SKU-00058,GardenFresh Tomatoes,Produce,16.74,16.74,1,16.74,16.74,0.0,8.0,1.34,,2025-03-03 20:58:22
3412,699,TXN-000699,2,47,SKU-00047,SeaHarvest Fish Fingers,Seafood,34.55,34.55,1,34.55,34.55,0.0,8.0,2.76,,2025-03-03 20:58:22
3413,700,TXN-000700,1,82,SKU-00082,CrunchyBite Trail Mix,Snacks,3.36,3.19,1,3.36,3.19,0.17,8.0,0.26,BULK5,2024-12-19 13:18:43
3414,700,TXN-000700,2,131,SKU-00131,ArcticFresh Frozen Pizza,Frozen,10.99,10.99,1,10.99,10.99,0.0,8.0,0.88,,2024-12-19 13:18:43
3415,700,TXN-000700,3,44,SKU-00044,CrunchyBite Potato Chips,Snacks,16.23,16.23,2,32.46,32.46,0.0,8.0,2.6,,2024-12-19 13:18:43
3416,701,TXN-000701,1,47,SKU-00047,SeaHarvest Fish Fingers,Seafood,34.55,34.55,2,69.1,69.1,0.0,8.0,5.53,,2024-01-31 19:20:58
3417,701,TXN-000701,2,146,SKU-00146,SnackTime Trail Mix,Snacks,11.07,11.07,4,44.28,44.28,0.0,8.0,3.54,,2024-01-31 19:20:58
3418,701,TXN-000701,3,100,SKU-00100,SnackTime Biscuits,Snacks,29.48,29.48,2,58.96,58.96,0.0,8.0,4.72,,2024-01-31 19:20:58
3419,702,TXN-000702,1,139,SKU-00139,MilkyWay Milk,Dairy,14.95,14.95,3,44.85,44.85,0.0,8.0,3.59,,2024-08-04 12:25:23
3420,702,TXN-000702,2,51,SKU-00051,GardenFresh Apples,Produce,27.72,23.56,2,55.44,47.12,8.32,8.0,3.77,MEMBER15,2024-08-04 12:25:23
3421,702,TXN-000702,3,47,SKU-00047,SeaHarvest Fish Fingers,Seafood,34.55,34.55,1,34.55,34.55,0.0,8.0,2.76,,2024-08-04 12:25:23
3422,702,TXN-000702,4,8,SKU-00008,PureGlow Toothpaste,Personal Care,18.08,15.37,1,18.08,15.37,2.71,8.0,1.23,MEMBER15,2024-08-04 12:25:23
3423,702,TXN-000702,5,5,SKU-00005,GreenFields Apples,Produce,1.64,1.64,2,3.28,3.28,0.0,8.0,0.26,,2024-08-04 12:25:23
3424,703,TXN-000703,1,133,SKU-00133,GoldenLoaf White Bread,Bakery,21.12,21.12,1,21.12,21.12,0.0,8.0,1.69,,2025-03-27 16:40:01
3425,703,TXN-000703,2,36,SKU-00036,MeadowFresh Cheese,Dairy,35.49,35.49,3,106.47,106.47,0.0,8.0,8.52,,2025-03-27 16:40:01
3426,703,TXN-000703,3,7,SKU-00007,CitrusBurst Orange Juice,Beverages,42.84,42.84,2,85.68,85.68,0.0,8.0,6.85,,2025-03-27 16:40:01
3427,703,TXN-000703,4,8,SKU-00008,PureGlow Toothpaste,Personal Care,18.08,18.08,2,36.16,36.16,0.0,8.0,2.89,,2025-03-27 16:40:01
3428,703,TXN-000703,5,109,SKU-00109,PrimeChoice Pork Chops,Meat,61.9,61.9,2,123.8,123.8,0.0,8.0,9.9,,2025-03-27 16:40:01
3429,703,TXN-000703,6,70,SKU-00070,HappySnacks Trail Mix,Snacks,27.28,27.28,2,54.56,54.56,0.0,8.0,4.36,,2025-03-27 16:40:01
3430,703,TXN-000703,7,74,SKU-00074,CitrusBurst Orange Juice,Beverages,7.31,7.31,1,7.31,7.31,0.0,8.0,0.58,,2025-03-27 16:40:01
3431,704,TXN-000704,1,38,SKU-00038,DailyBake Croissant,Bakery,21.83,18.56,2,43.66,37.12,6.54,8.0,2.97,MEMBER15,2024-07-20 11:00:28
3432,704,TXN-000704,2,14,SKU-00014,CleanHome Paper Towels,Household,29.38,29.38,1,29.38,29.38,0.0,8.0,2.35,,2024-07-20 11:00:28
3433,704,TXN-000704,3,113,SKU-00113,SeaHarvest Salmon Fillet,Seafood,14.31,12.16,1,14.31,12.16,2.15,8.0,0.97,MEMBER15,2024-07-20 11:00:28
3434,704,TXN-000704,4,145,SKU-00145,GreenFields Tomatoes,Produce,1.24,1.18,3,3.72,3.54,0.18,8.0,0.28,WEEKEND5,2024-07-20 11:00:28
3435,704,TXN-000704,5,26,SKU-00026,FarmHouse Milk,Dairy,6.78,6.78,1,6.78,6.78,0.0,8.0,0.54,,2024-07-20 11:00:28
3436,705,TXN-000705,1,4,SKU-00004,GoldenLoaf Croissant,Bakery,34.9,34.9,3,104.7,104.7,0.0,8.0,8.38,,2024-04-14 11:00:07
3437,705,TXN-000705,2,62,SKU-00062,SparklePro Trash Bags,Household,4.42,4.42,2,8.84,8.84,0.0,8.0,0.71,,2024-04-14 11:00:07
3438,705,TXN-000705,3,118,SKU-00118,MeadowFresh Milk,Dairy,13.27,13.27,3,39.81,39.81,0.0,8.0,3.18,,2024-04-14 11:00:07
3439,705,TXN-000705,4,129,SKU-00129,CitrusBurst Apple Juice,Beverages,30.45,27.41,3,91.35,82.23,9.12,8.0,6.58,PROMO10,2024-04-14 11:00:07
3440,706,TXN-000706,1,51,SKU-00051,GardenFresh Apples,Produce,27.72,26.33,1,27.72,26.33,1.39,8.0,2.11,WEEKEND5,2024-04-27 09:59:09
3441,706,TXN-000706,2,75,SKU-00075,FrostyFoods Frozen Pizza,Frozen,21.35,20.28,2,42.7,40.56,2.14,8.0,3.24,WEEKEND5,2024-04-27 09:59:09
3442,706,TXN-000706,3,55,SKU-00055,PrimeChoice Sausages,Meat,45.01,45.01,1,45.01,45.01,0.0,8.0,3.6,,2024-04-27 09:59:09
3443,706,TXN-000706,4,110,SKU-00110,HarmonyCare Hand Soap,Personal Care,13.61,13.61,2,27.22,27.22,0.0,8.0,2.18,,2024-04-27 09:59:09
3444,706,TXN-000706,5,71,SKU-00071,ButcherSelect Pork Chops,Meat,32.36,32.36,1,32.36,32.36,0.0,8.0,2.59,,2024-04-27 09:59:09
3445,706,TXN-000706,6,105,SKU-00105,FrostyFoods Ice Cream,Frozen,16.11,15.3,1,16.11,15.3,0.81,8.0,1.22,WEEKEND5,2024-04-27 09:59:09
3446,707,TXN-000707,1,136,SKU-00136,MeadowFresh Milk,Dairy,12.07,12.07,2,24.14,24.14,0.0,8.0,1.93,,2024-12-07 16:35:14
3447,707,TXN-000707,2,4,SKU-00004,GoldenLoaf Croissant,Bakery,34.9,34.9,1,34.9,34.9,0.0,8.0,2.79,,2024-12-07 16:35:14
3448,707,TXN-000707,3,80,SKU-00080,CrunchyBite Potato Chips,Snacks,4.51,3.61,4,18.04,14.44,3.6,8.0,1.16,FLASH20,2024-12-07 16:35:14
3449,707,TXN-000707,4,146,SKU-00146,SnackTime Trail Mix,Snacks,11.07,8.86,1,11.07,8.86,2.21,8.0,0.71,FLASH20,2024-12-07 16:35:14
3450,707,TXN-000707,5,124,SKU-00124,SparklePro Dishwashing Liquid,Household,41.98,35.68,1,41.98,35.68,6.3,8.0,2.85,MEMBER15,2024-12-07 16:35:14
3451,707,TXN-000707,6,3,SKU-00003,FarmHouse Yogurt,Dairy,17.16,17.16,1,17.16,17.16,0.0,8.0,1.37,,2024-12-07 16:35:14
3452,707,TXN-000707,7,128,SKU-00128,FarmHouse Milk,Dairy,12.47,11.85,1,12.47,11.85,0.62,8.0,0.95,WEEKEND5,2024-12-07 16:35:14
3453,707,TXN-000707,8,49,SKU-00049,HappySnacks Potato Chips,Snacks,5.85,5.85,2,11.7,11.7,0.0,8.0,0.94,,2024-12-07 16:35:14
3454,708,TXN-000708,1,121,SKU-00121,GardenFresh Apples,Produce,7.48,7.11,2,14.96,14.22,0.74,8.0,1.14,BULK5,2025-03-25 14:50:57
3455,708,TXN-000708,2,50,SKU-00050,GardenFresh Lettuce,Produce,3.43,3.43,2,6.86,6.86,0.0,8.0,0.55,,2025-03-25 14:50:57
3456,708,TXN-000708,3,67,SKU-00067,SeaHarvest Prawns,Seafood,23.9,23.9,1,23.9,23.9,0.0,8.0,1.91,,2025-03-25 14:50:57
3457,709,TXN-000709,1,138,SKU-00138,BlueOcean Fish Fingers,Seafood,71.21,71.21,1,71.21,71.21,0.0,8.0,5.7,,2024-06-07 15:02:10
3458,709,TXN-000709,2,13,SKU-00013,BlueOcean Fish Fingers,Seafood,35.09,35.09,1,35.09,35.09,0.0,8.0,2.81,,2024-06-07 15:02:10
3459,709,TXN-000709,3,46,SKU-00046,ThirstQuench Apple Juice,Beverages,43.06,43.06,4,172.24,172.24,0.0,8.0,13.78,,2024-06-07 15:02:10
3460,709,TXN-000709,4,78,SKU-00078,ButcherSelect Chicken Breast,Meat,52.88,52.88,1,52.88,52.88,0.0,8.0,4.23,,2024-06-07 15:02:10
3461,709,TXN-000709,5,97,SKU-00097,GreenFields Apples,Produce,5.37,5.1,2,10.74,10.2,0.54,8.0,0.82,BULK5,2024-06-07 15:02:10
3462,710,TXN-000710,1,94,SKU-00094,PureGlow Toothpaste,Personal Care,26.41,26.41,2,52.82,52.82,0.0,8.0,4.23,,2024-08-12 17:49:20
3463,710,TXN-000710,2,98,SKU-00098,MeadowFresh Yogurt,Dairy,28.67,28.67,3,86.01,86.01,0.0,8.0,6.88,,2024-08-12 17:49:20
3464,710,TXN-000710,3,56,SKU-00056,SnackTime Biscuits,Snacks,11.4,10.83,2,22.8,21.66,1.14,8.0,1.73,BULK5,2024-08-12 17:49:20
3465,710,TXN-000710,4,89,SKU-00089,GardenFresh Tomatoes,Produce,25.96,25.96,3,77.88,77.88,0.0,8.0,6.23,,2024-08-12 17:49:20
3466,710,TXN-000710,5,17,SKU-00017,ButcherSelect Chicken Breast,Meat,18.3,18.3,1,18.3,18.3,0.0,8.0,1.46,,2024-08-12 17:49:20
3467,710,TXN-000710,6,120,SKU-00120,GoldenLoaf Wholemeal Bread,Bakery,23.58,22.4,1,23.58,22.4,1.18,8.0,1.79,BULK5,2024-08-12 17:49:20
3468,710,TXN-000710,7,131,SKU-00131,ArcticFresh Frozen Pizza,Frozen,10.99,10.99,1,10.99,10.99,0.0,8.0,0.88,,2024-08-12 17:49:20
3469,711,TXN-000711,1,111,SKU-00111,HarmonyCare Body Wash,Personal Care,10.39,10.39,1,10.39,10.39,0.0,8.0,0.83,,2024-10-09 10:32:30
3470,711,TXN-000711,2,97,SKU-00097,GreenFields Apples,Produce,5.37,5.37,3,16.11,16.11,0.0,8.0,1.29,,2024-10-09 10:32:30
3471,712,TXN-000712,1,29,SKU-00029,ArcticFresh Fish Fillets,Frozen,2.06,2.06,2,4.12,4.12,0.0,8.0,0.33,,2025-04-24 16:07:22
3472,712,TXN-000712,2,134,SKU-00134,HarmonyCare Body Wash,Personal Care,8.59,8.16,2,17.18,16.32,0.86,8.0,1.31,BULK5,2025-04-24 16:07:22
3473,712,TXN-000712,3,135,SKU-00135,CoolSip Orange Juice,Beverages,15.99,15.99,4,63.96,63.96,0.0,8.0,5.12,,2025-04-24 16:07:22
3474,712,TXN-000712,4,49,SKU-00049,HappySnacks Potato Chips,Snacks,5.85,5.85,2,11.7,11.7,0.0,8.0,0.94,,2025-04-24 16:07:22
3475,713,TXN-000713,1,82,SKU-00082,CrunchyBite Trail Mix,Snacks,3.36,3.36,4,13.44,13.44,0.0,8.0,1.08,,2024-01-04 13:58:00
3476,713,TXN-000713,2,3,SKU-00003,FarmHouse Yogurt,Dairy,17.16,16.3,2,34.32,32.6,1.72,8.0,2.61,BULK5,2024-01-04 13:58:00
3477,713,TXN-000713,3,144,SKU-00144,MeadowFresh Yogurt,Dairy,23.78,23.78,1,23.78,23.78,0.0,8.0,1.9,,2024-01-04 13:58:00
3478,713,TXN-000713,4,39,SKU-00039,FrostyFoods Ice Cream,Frozen,2.42,2.42,2,4.84,4.84,0.0,8.0,0.39,,2024-01-04 13:58:00
3479,713,TXN-000713,5,4,SKU-00004,GoldenLoaf Croissant,Bakery,34.9,34.9,2,69.8,69.8,0.0,8.0,5.58,,2024-01-04 13:58:00
3480,713,TXN-000713,6,128,SKU-00128,FarmHouse Milk,Dairy,12.47,11.85,3,37.41,35.55,1.86,8.0,2.84,BULK5,2024-01-04 13:58:00
3481,713,TXN-000713,7,65,SKU-00065,ButcherSelect Pork Chops,Meat,33.12,33.12,2,66.24,66.24,0.0,8.0,5.3,,2024-01-04 13:58:00
3482,714,TXN-000714,1,25,SKU-00025,PrimeChoice Minced Beef,Meat,16.72,16.72,2,33.44,33.44,0.0,8.0,2.68,,2025-05-27 11:48:11
3483,714,TXN-000714,2,118,SKU-00118,MeadowFresh Milk,Dairy,13.27,12.61,3,39.81,37.83,1.98,8.0,3.03,BULK5,2025-05-27 11:48:11
3484,714,TXN-000714,3,119,SKU-00119,FrostyFoods Frozen Peas,Frozen,4.45,4.45,3,13.35,13.35,0.0,8.0,1.07,,2025-05-27 11:48:11
3485,714,TXN-000714,4,40,SKU-00040,MeadowFresh Butter,Dairy,3.29,3.13,1,3.29,3.13,0.16,8.0,0.25,BULK5,2025-05-27 11:48:11
3486,715,TXN-000715,1,56,SKU-00056,SnackTime Biscuits,Snacks,11.4,11.4,2,22.8,22.8,0.0,8.0,1.82,,2025-01-02 12:36:39
3487,715,TXN-000715,2,80,SKU-00080,CrunchyBite Potato Chips,Snacks,4.51,4.51,3,13.53,13.53,0.0,8.0,1.08,,2025-01-02 12:36:39
3488,715,TXN-000715,3,51,SKU-00051,GardenFresh Apples,Produce,27.72,27.72,1,27.72,27.72,0.0,8.0,2.22,,2025-01-02 12:36:39
3489,716,TXN-000716,1,132,SKU-00132,FarmHouse Milk,Dairy,27.3,23.2,1,27.3,23.2,4.1,8.0,1.86,MEMBER15,2024-11-10 20:15:16
3490,716,TXN-000716,2,77,SKU-00077,GreenFields Bananas,Produce,14.99,12.74,4,59.96,50.96,9.0,8.0,4.08,MEMBER15,2024-11-10 20:15:16
3491,716,TXN-000716,3,11,SKU-00011,CleanHome Paper Towels,Household,14.55,12.37,1,14.55,12.37,2.18,8.0,0.99,MEMBER15,2024-11-10 20:15:16
3492,716,TXN-000716,4,98,SKU-00098,MeadowFresh Yogurt,Dairy,28.67,28.67,3,86.01,86.01,0.0,8.0,6.88,,2024-11-10 20:15:16
3493,717,TXN-000717,1,76,SKU-00076,PrimeChoice Sausages,Meat,52.38,52.38,2,104.76,104.76,0.0,8.0,8.38,,2025-01-22 22:22:30
3494,717,TXN-000717,2,36,SKU-00036,MeadowFresh Cheese,Dairy,35.49,35.49,3,106.47,106.47,0.0,8.0,8.52,,2025-01-22 22:22:30
3495,717,TXN-000717,3,55,SKU-00055,PrimeChoice Sausages,Meat,45.01,45.01,1,45.01,45.01,0.0,8.0,3.6,,2025-01-22 22:22:30
3496,717,TXN-000717,4,92,SKU-00092,HarmonyCare Shampoo,Personal Care,4.93,4.93,1,4.93,4.93,0.0,8.0,0.39,,2025-01-22 22:22:30
3497,717,TXN-000717,5,148,SKU-00148,SnackTime Trail Mix,Snacks,2.22,2.22,4,8.88,8.88,0.0,8.0,0.71,,2025-01-22 22:22:30
3498,717,TXN-000717,6,139,SKU-00139,MilkyWay Milk,Dairy,14.95,14.95,3,44.85,44.85,0.0,8.0,3.59,,2025-01-22 22:22:30
3499,718,TXN-000718,1,122,SKU-00122,PureGlow Shampoo,Personal Care,25.27,25.27,2,50.54,50.54,0.0,8.0,4.04,,2025-03-11 19:12:46
3500,718,TXN-000718,2,59,SKU-00059,PureGlow Shampoo,Personal Care,9.75,9.75,2,19.5,19.5,0.0,8.0,1.56,,2025-03-11 19:12:46
3501,718,TXN-000718,3,16,SKU-00016,CitrusBurst Apple Juice,Beverages,9.2,9.2,3,27.6,27.6,0.0,8.0,2.21,,2025-03-11 19:12:46
