sale_item_id,sale_id,product_id,line_number,base_unit_price,sale_unit_price,quantity,line_base_amount,line_sale_amount,line_discount_amount,tax_rate_pct,tax_amount,promotion_code,created_at
4242,872,129,3,30.45,30.45,4,121.8,121.8,0,8,9.74,,20/7/2024 14:35
4243,872,130,4,41.12,34.95,1,41.12,34.95,6.17,8,2.8,MEMBER15,20/7/2024 14:35
4244,873,101,1,24.88,23.64,2,49.76,47.28,2.48,8,3.78,BULK5,29/8/2024 17:25
4245,873,77,2,14.99,14.99,2,29.98,29.98,0,8,2.4,,29/8/2024 17:25
4246,874,77,1,14.99,14.99,2,29.98,29.98,0,8,2.4,,19/11/2024 11:34
4247,874,76,2,52.38,52.38,2,104.76,104.76,0,8,8.38,,19/11/2024 11:34
4248,874,56,3,11.4,11.4,1,11.4,11.4,0,8,0.91,,19/11/2024 11:34
4249,874,118,4,13.27,13.27,3,39.81,39.81,0,8,3.18,,19/11/2024 11:34
4250,874,51,5,27.72,27.72,4,110.88,110.88,0,8,8.87,,19/11/2024 11:34
4251,875,45,1,2.39,2.27,3,7.17,6.81,0.36,8,0.54,BULK5,26/1/2024 21:43
4252,875,27,2,39.81,39.81,2,79.62,79.62,0,8,6.37,,26/1/2024 21:43
4253,875,9,3,29.63,29.63,1,29.63,29.63,0,8,2.37,,26/1/2024 21:43
4254,876,15,1,25.44,21.62,2,50.88,43.24,7.64,8,3.46,MEMBER15,4/5/2025 20:56
4255,876,139,2,14.95,14.95,2,29.9,29.9,0,8,2.39,,4/5/2025 20:56
4256,876,144,3,23.78,20.21,2,47.56,40.42,7.14,8,3.23,MEMBER15,4/5/2025 20:56
4257,876,44,4,16.23,12.98,1,16.23,12.98,3.25,8,1.04,FLASH20,4/5/2025 20:56
4258,876,28,5,1.25,1.19,1,1.25,1.19,0.06,8,0.1,WEEKEND5,4/5/2025 20:56
4259,876,87,6,1.89,1.8,3,5.67,5.4,0.27,8,0.43,WEEKEND5,4/5/2025 20:56
4260,876,131,7,10.99,10.44,4,43.96,41.76,2.2,8,3.34,WEEKEND5,4/5/2025 20:56
4261,877,90,1,22.17,22.17,2,44.34,44.34,0,8,3.55,,20/4/2025 11:17
4262,877,133,2,21.12,21.12,1,21.12,21.12,0,8,1.69,,20/4/2025 11:17
4263,877,101,3,24.88,24.88,2,49.76,49.76,0,8,3.98,,20/4/2025 11:17
4264,877,58,4,16.74,16.74,1,16.74,16.74,0,8,1.34,,20/4/2025 11:17
4265,877,9,5,29.63,29.63,2,59.26,59.26,0,8,4.74,,20/4/2025 11:17
4266,877,50,6,3.43,3.26,3,10.29,9.78,0.51,8,0.78,WEEKEND5,20/4/2025 11:17
4267,878,31,1,28.96,28.96,4,115.84,115.84,0,8,9.27,,28/5/2024 9:00
4268,878,123,2,32.48,32.48,2,64.96,64.96,0,8,5.2,,28/5/2024 9:00
4269,878,137,3,14.84,14.1,1,14.84,14.1,0.74,8,1.13,BULK5,28/5/2024 9:00
4270,878,82,4,3.36,3.19,4,13.44,12.76,0.68,8,1.02,BULK5,28/5/2024 9:00
4271,878,61,5,19.69,19.69,1,19.69,19.69,0,8,1.58,,28/5/2024 9:00
4272,878,126,6,25.36,25.36,3,76.08,76.08,0,8,6.09,,28/5/2024 9:00
4273,879,135,1,15.99,15.99,4,63.96,63.96,0,8,5.12,,14/5/2025 17:05
4274,879,75,2,21.35,21.35,4,85.4,85.4,0,8,6.83,,14/5/2025 17:05
4275,879,107,3,16.85,16.85,4,67.4,67.4,0,8,5.39,,14/5/2025 17:05
4276,880,100,1,29.48,23.58,1,29.48,23.58,5.9,8,1.89,FLASH20,29/9/2024 12:47
4277,880,7,2,42.84,42.84,2,85.68,85.68,0,8,6.85,,29/9/2024 12:47
4278,880,70,3,27.28,24.55,2,54.56,49.1,5.46,8,3.93,PROMO10,29/9/2024 12:47
4279,880,148,4,2.22,2,1,2.22,2,0.22,8,0.16,PROMO10,29/9/2024 12:47
4280,880,125,5,9.57,8.13,1,9.57,8.13,1.44,8,0.65,MEMBER15,29/9/2024 12:47
4281,881,25,1,16.72,16.72,1,16.72,16.72,0,8,1.34,,17/12/2024 20:36
4282,881,46,2,43.06,43.06,1,43.06,43.06,0,8,3.44,,17/12/2024 20:36
4283,881,66,3,24.92,24.92,1,24.92,24.92,0,8,1.99,,17/12/2024 20:36
4284,881,5,4,1.64,1.64,1,1.64,1.64,0,8,0.13,,17/12/2024 20:36
4285,881,118,5,13.27,13.27,1,13.27,13.27,0,8,1.06,,17/12/2024 20:36
4286,881,68,6,17.85,17.85,1,17.85,17.85,0,8,1.43,,17/12/2024 20:36
4287,882,51,1,27.72,27.72,3,83.16,83.16,0,8,6.65,,12/4/2025 16:36
4288,882,101,2,24.88,24.88,1,24.88,24.88,0,8,1.99,,12/4/2025 16:36
4289,882,145,3,1.24,1.24,3,3.72,3.72,0,8,0.3,,12/4/2025 16:36
4290,882,89,4,25.96,24.66,1,25.96,24.66,1.3,8,1.97,WEEKEND5,12/4/2025 16:36
4291,882,81,5,37.45,37.45,2,74.9,74.9,0,8,5.99,,12/4/2025 16:36
4292,882,112,6,26.45,26.45,1,26.45,26.45,0,8,2.12,,12/4/2025 16:36
4293,882,80,7,4.51,4.51,1,4.51,4.51,0,8,0.36,,12/4/2025 16:36
4294,883,106,1,5.43,5.43,1,5.43,5.43,0,8,0.43,,20/3/2025 18:02
4295,883,90,2,22.17,22.17,1,22.17,22.17,0,8,1.77,,20/3/2025 18:02
4296,883,100,3,29.48,28.01,4,117.92,112.04,5.88,8,8.96,BULK5,20/3/2025 18:02
4297,883,22,4,8.99,8.99,1,8.99,8.99,0,8,0.72,,20/3/2025 18:02
4298,884,96,1,4.82,4.82,3,14.46,14.46,0,8,1.16,,7/9/2024 12:49
4299,884,118,2,13.27,12.61,3,39.81,37.83,1.98,8,3.03,WEEKEND5,7/9/2024 12:49
4300,884,7,3,42.84,42.84,4,171.36,171.36,0,8,13.71,,7/9/2024 12:49
4301,884,28,4,1.25,1,4,5,4,1,8,0.32,FLASH20,7/9/2024 12:49
4302,885,129,1,30.45,30.45,2,60.9,60.9,0,8,4.87,,20/7/2024 18:49
4303,885,20,2,26.18,24.87,3,78.54,74.61,3.93,8,5.97,WEEKEND5,20/7/2024 18:49
4304,885,125,3,9.57,9.57,4,38.28,38.28,0,8,3.06,,20/7/2024 18:49
4305,885,51,4,27.72,27.72,2,55.44,55.44,0,8,4.44,,20/7/2024 18:49
4306,885,94,5,26.41,22.45,1,26.41,22.45,3.96,8,1.8,MEMBER15,20/7/2024 18:49
4307,885,28,6,1.25,1.25,4,5,5,0,8,0.4,,20/7/2024 18:49
4308,885,13,7,35.09,35.09,2,70.18,70.18,0,8,5.61,,20/7/2024 18:49
4309,885,145,8,1.24,1.05,4,4.96,4.2,0.76,8,0.34,MEMBER15,20/7/2024 18:49
4310,886,101,1,24.88,24.88,1,24.88,24.88,0,8,1.99,,25/4/2024 20:10
4311,886,70,2,27.28,25.92,3,81.84,77.76,4.08,8,6.22,BULK5,25/4/2024 20:10
4312,886,142,3,4.02,4.02,1,4.02,4.02,0,8,0.32,,25/4/2024 20:10
4313,886,128,4,12.47,11.85,3,37.41,35.55,1.86,8,2.84,BULK5,25/4/2024 20:10
4314,886,50,5,3.43,3.26,2,6.86,6.52,0.34,8,0.52,BULK5,25/4/2024 20:10
4315,887,90,1,22.17,21.06,2,44.34,42.12,2.22,8,3.37,BULK5,9/12/2024 16:24
4316,887,46,2,43.06,43.06,1,43.06,43.06,0,8,3.44,,9/12/2024 16:24
4317,887,78,3,52.88,52.88,2,105.76,105.76,0,8,8.46,,9/12/2024 16:24
4318,888,8,1,18.08,17.18,2,36.16,34.36,1.8,8,2.75,BULK5,18/4/2025 20:50
4319,888,47,2,34.55,34.55,2,69.1,69.1,0,8,5.53,,18/4/2025 20:50
4320,888,34,3,18.55,18.55,2,37.1,37.1,0,8,2.97,,18/4/2025 20:50
4321,889,113,1,14.31,14.31,2,28.62,28.62,0,8,2.29,,29/12/2024 10:38
4322,889,41,2,20.31,17.26,2,40.62,34.52,6.1,8,2.76,MEMBER15,29/12/2024 10:38
4323,889,70,3,27.28,21.82,5,136.4,109.1,27.3,8,8.73,FLASH20,29/12/2024 10:38
4324,889,8,4,18.08,17.18,1,18.08,17.18,0.9,8,1.37,WEEKEND5,29/12/2024 10:38
4325,889,67,5,23.9,23.9,2,47.8,47.8,0,8,3.82,,29/12/2024 10:38
4326,889,45,6,2.39,2.27,5,11.95,11.35,0.6,8,0.91,WEEKEND5,29/12/2024 10:38
4327,889,63,7,7.17,7.17,1,7.17,7.17,0,8,0.57,,29/12/2024 10:38
4328,889,74,8,7.31,5.85,6,43.86,35.1,8.76,8,2.81,FLASH20,29/12/2024 10:38
4329,890,100,1,29.48,29.48,1,29.48,29.48,0,8,2.36,,29/11/2024 11:35
4330,890,50,2,3.43,3.26,3,10.29,9.78,0.51,8,0.78,BULK5,29/11/2024 11:35
4331,891,56,1,11.4,11.4,3,34.2,34.2,0,8,2.74,,23/1/2025 15:47
4332,891,25,2,16.72,16.72,2,33.44,33.44,0,8,2.68,,23/1/2025 15:47
4333,891,93,3,8.17,8.17,3,24.51,24.51,0,8,1.96,,23/1/2025 15:47
4334,891,16,4,9.2,9.2,4,36.8,36.8,0,8,2.94,,23/1/2025 15:47
4335,891,4,5,34.9,34.9,3,104.7,104.7,0,8,8.38,,23/1/2025 15:47
4336,891,76,6,52.38,49.76,1,52.38,49.76,2.62,8,3.98,BULK5,23/1/2025 15:47
4337,892,115,1,2.28,2.17,2,4.56,4.34,0.22,8,0.35,BULK5,5/3/2025 12:32
4338,892,70,2,27.28,27.28,3,81.84,81.84,0,8,6.55,,5/3/2025 12:32
4339,892,73,3,16.74,16.74,2,33.48,33.48,0,8,2.68,,5/3/2025 12:32
4340,892,10,4,28.73,28.73,1,28.73,28.73,0,8,2.3,,5/3/2025 12:32
4341,892,118,5,13.27,13.27,2,26.54,26.54,0,8,2.12,,5/3/2025 12:32
4342,892,148,6,2.22,2.22,2,4.44,4.44,0,8,0.36,,5/3/2025 12:32
4343,893,146,1,11.07,11.07,4,44.28,44.28,0,8,3.54,,19/11/2024 15:54
4344,893,60,2,56.7,56.7,1,56.7,56.7,0,8,4.54,,19/11/2024 15:54
4345,893,11,3,14.55,14.55,1,14.55,14.55,0,8,1.16,,19/11/2024 15:54
4346,893,81,4,37.45,37.45,4,149.8,149.8,0,8,11.98,,19/11/2024 15:54
4347,894,24,1,19.13,17.22,2,38.26,34.44,3.82,8,2.76,PROMO10,26/1/2025 16:36
4348,894,71,2,32.36,32.36,2,64.72,64.72,0,8,5.18,,26/1/2025 16:36
4349,894,108,3,53.8,53.8,2,107.6,107.6,0,8,8.61,,26/1/2025 16:36
4350,894,96,4,4.82,4.82,3,14.46,14.46,0,8,1.16,,26/1/2025 16:36
4351,894,34,5,18.55,16.7,3,55.65,50.1,5.55,8,4.01,PROMO10,26/1/2025 16:36
4352,894,92,6,4.93,4.19,1,4.93,4.19,0.74,8,0.34,MEMBER15,26/1/2025 16:36
4353,894,101,7,24.88,24.88,1,24.88,24.88,0,8,1.99,,26/1/2025 16:36
4354,895,39,1,2.42,2.42,1,2.42,2.42,0,8,0.19,,29/4/2024 22:59
4355,895,57,2,31.56,31.56,2,63.12,63.12,0,8,5.05,,29/4/2024 22:59
4356,895,21,3,41.36,41.36,1,41.36,41.36,0,8,3.31,,29/4/2024 22:59
4357,895,24,4,19.13,19.13,4,76.52,76.52,0,8,6.12,,29/4/2024 22:59
4358,896,110,1,13.61,12.93,1,13.61,12.93,0.68,8,1.03,BULK5,27/3/2024 22:12
4359,896,116,2,9.93,9.93,2,19.86,19.86,0,8,1.59,,27/3/2024 22:12
4360,896,112,3,26.45,26.45,2,52.9,52.9,0,8,4.23,,27/3/2024 22:12
4361,896,135,4,15.99,15.99,2,31.98,31.98,0,8,2.56,,27/3/2024 22:12
4362,896,51,5,27.72,27.72,2,55.44,55.44,0,8,4.44,,27/3/2024 22:12
4363,897,138,1,71.21,71.21,1,71.21,71.21,0,8,5.7,,21/6/2024 11:28
4364,897,47,2,34.55,34.55,1,34.55,34.55,0,8,2.76,,21/6/2024 11:28
4365,897,118,3,13.27,13.27,2,26.54,26.54,0,8,2.12,,21/6/2024 11:28
4366,898,106,1,5.43,5.43,2,10.86,10.86,0,8,0.87,,26/3/2024 16:46
4367,898,37,2,50.04,50.04,1,50.04,50.04,0,8,4,,26/3/2024 16:46
4368,898,123,3,32.48,32.48,1,32.48,32.48,0,8,2.6,,26/3/2024 16:46
4369,898,14,4,29.38,29.38,1,29.38,29.38,0,8,2.35,,26/3/2024 16:46
4370,898,62,5,4.42,4.42,1,4.42,4.42,0,8,0.35,,26/3/2024 16:46
4371,898,63,6,7.17,7.17,1,7.17,7.17,0,8,0.57,,26/3/2024 16:46
4372,899,81,1,37.45,37.45,2,74.9,74.9,0,8,5.99,,26/1/2024 18:17
4373,899,10,2,28.73,28.73,2,57.46,57.46,0,8,4.6,,26/1/2024 18:17
4374,899,142,3,4.02,4.02,3,12.06,12.06,0,8,0.96,,26/1/2024 18:17
4375,899,9,4,29.63,29.63,2,59.26,59.26,0,8,4.74,,26/1/2024 18:17
4376,900,24,1,19.13,19.13,1,19.13,19.13,0,8,1.53,,10/2/2025 19:29
4377,900,79,2,10.09,10.09,4,40.36,40.36,0,8,3.23,,10/2/2025 19:29
4378,900,146,3,11.07,11.07,2,22.14,22.14,0,8,1.77,,10/2/2025 19:29
4379,900,89,4,25.96,24.66,2,51.92,49.32,2.6,8,3.95,BULK5,10/2/2025 19:29
4380,900,54,5,33.21,33.21,2,66.42,66.42,0,8,5.31,,10/2/2025 19:29
4381,900,39,6,2.42,2.42,1,2.42,2.42,0,8,0.19,,10/2/2025 19:29
4382,900,139,7,14.95,14.95,2,29.9,29.9,0,8,2.39,,10/2/2025 19:29
4383,901,33,1,21.53,21.53,1,21.53,21.53,0,8,1.72,,10/4/2025 14:17
4384,901,125,2,9.57,9.57,4,38.28,38.28,0,8,3.06,,10/4/2025 14:17
4385,901,145,3,1.24,1.24,1,1.24,1.24,0,8,0.1,,10/4/2025 14:17
4386,901,112,4,26.45,26.45,1,26.45,26.45,0,8,2.12,,10/4/2025 14:17
4387,902,144,1,23.78,23.78,2,47.56,47.56,0,8,3.8,,11/12/2024 10:08
4388,902,100,2,29.48,29.48,1,29.48,29.48,0,8,2.36,,11/12/2024 10:08
4389,902,33,3,21.53,21.53,1,21.53,21.53,0,8,1.72,,11/12/2024 10:08
4390,903,79,1,10.09,9.59,2,20.18,19.18,1,8,1.53,BULK5,6/2/2025 12:58
4391,903,127,2,18.2,18.2,1,18.2,18.2,0,8,1.46,,6/2/2025 12:58
4392,903,139,3,14.95,14.2,1,14.95,14.2,0.75,8,1.14,BULK5,6/2/2025 12:58
4393,903,97,4,5.37,5.1,1,5.37,5.1,0.27,8,0.41,BULK5,6/2/2025 12:58
4394,903,65,5,33.12,31.46,2,66.24,62.92,3.32,8,5.03,BULK5,6/2/2025 12:58
4395,904,148,1,2.22,2.22,1,2.22,2.22,0,8,0.18,,10/8/2024 21:31
4396,904,130,2,41.12,41.12,2,82.24,82.24,0,8,6.58,,10/8/2024 21:31
4397,904,25,3,16.72,15.88,2,33.44,31.76,1.68,8,2.54,WEEKEND5,10/8/2024 21:31
4398,904,87,4,1.89,1.61,1,1.89,1.61,0.28,8,0.13,MEMBER15,10/8/2024 21:31
4399,904,69,5,5.38,5.38,3,16.14,16.14,0,8,1.29,,10/8/2024 21:31
4400,904,31,6,28.96,27.51,1,28.96,27.51,1.45,8,2.2,WEEKEND5,10/8/2024 21:31
4401,904,71,7,32.36,32.36,2,64.72,64.72,0,8,5.18,,10/8/2024 21:31
4402,904,48,8,20.57,20.57,2,41.14,41.14,0,8,3.29,,10/8/2024 21:31
4403,905,53,1,18.99,18.99,3,56.97,56.97,0,8,4.56,,13/5/2025 17:55
4404,905,51,2,27.72,27.72,3,83.16,83.16,0,8,6.65,,13/5/2025 17:55
4405,905,27,3,39.81,39.81,1,39.81,39.81,0,8,3.18,,13/5/2025 17:55
4406,905,111,4,10.39,10.39,2,20.78,20.78,0,8,1.66,,13/5/2025 17:55
4407,906,98,1,28.67,28.67,1,28.67,28.67,0,8,2.29,,23/6/2024 15:25
4408,906,68,2,17.85,15.17,2,35.7,30.34,5.36,8,2.43,MEMBER15,23/6/2024 15:25
4409,906,133,3,21.12,21.12,3,63.36,63.36,0,8,5.07,,23/6/2024 15:25
4410,906,129,4,30.45,24.36,4,121.8,97.44,24.36,8,7.8,FLASH20,23/6/2024 15:25
4411,907,82,1,3.36,3.36,1,3.36,3.36,0,8,0.27,,5/9/2024 16:18
4412,907,76,2,52.38,52.38,1,52.38,52.38,0,8,4.19,,5/9/2024 16:18
4413,907,137,3,14.84,14.1,3,44.52,42.3,2.22,8,3.38,BULK5,5/9/2024 16:18
4414,907,112,4,26.45,26.45,2,52.9,52.9,0,8,4.23,,5/9/2024 16:18
4415,907,110,5,13.61,13.61,2,27.22,27.22,0,8,2.18,,5/9/2024 16:18
4416,908,124,1,41.98,39.88,2,83.96,79.76,4.2,8,6.38,BULK5,26/5/2025 11:40
4417,908,28,2,1.25,1.25,1,1.25,1.25,0,8,0.1,,26/5/2025 11:40
4418,909,79,1,10.09,10.09,2,20.18,20.18,0,8,1.61,,21/5/2024 16:47
4419,909,5,2,1.64,1.64,2,3.28,3.28,0,8,0.26,,21/5/2024 16:47
4420,909,37,3,50.04,47.54,2,100.08,95.08,5,8,7.61,BULK5,21/5/2024 16:47
4421,909,32,4,44.22,44.22,3,132.66,132.66,0,8,10.61,,21/5/2024 16:47
4422,910,44,1,16.23,15.42,1,16.23,15.42,0.81,8,1.23,WEEKEND5,18/2/2024 18:13
4423,910,149,2,4.29,3.43,2,8.58,6.86,1.72,8,0.55,FLASH20,18/2/2024 18:13
4424,910,76,3,52.38,52.38,2,104.76,104.76,0,8,8.38,,18/2/2024 18:13
4425,910,78,4,52.88,52.88,2,105.76,105.76,0,8,8.46,,18/2/2024 18:13
4426,910,99,5,32.85,32.85,1,32.85,32.85,0,8,2.63,,18/2/2024 18:13
4427,911,55,1,45.01,45.01,2,90.02,90.02,0,8,7.2,,27/5/2025 15:59
4428,911,103,2,31.2,31.2,1,31.2,31.2,0,8,2.5,,27/5/2025 15:59
4429,911,94,3,26.41,25.09,1,26.41,25.09,1.32,8,2.01,BULK5,27/5/2025 15:59
4430,911,116,4,9.93,9.93,3,29.79,29.79,0,8,2.38,,27/5/2025 15:59
4431,911,112,5,26.45,25.13,2,52.9,50.26,2.64,8,4.02,BULK5,27/5/2025 15:59
4432,911,79,6,10.09,10.09,3,30.27,30.27,0,8,2.42,,27/5/2025 15:59
4433,912,105,1,16.11,16.11,2,32.22,32.22,0,8,2.58,,15/4/2024 16:24
4434,912,87,2,1.89,1.89,2,3.78,3.78,0,8,0.3,,15/4/2024 16:24
4435,912,62,3,4.42,4.42,2,8.84,8.84,0,8,0.71,,15/4/2024 16:24
4436,913,38,1,21.83,21.83,3,65.49,65.49,0,8,5.24,,13/5/2024 18:26
4437,913,78,2,52.88,52.88,1,52.88,52.88,0,8,4.23,,13/5/2024 18:26
4438,913,59,3,9.75,9.75,2,19.5,19.5,0,8,1.56,,13/5/2024 18:26
4439,913,13,4,35.09,35.09,1,35.09,35.09,0,8,2.81,,13/5/2024 18:26
4440,913,124,5,41.98,41.98,2,83.96,83.96,0,8,6.72,,13/5/2024 18:26
4441,913,146,6,11.07,11.07,4,44.28,44.28,0,8,3.54,,13/5/2024 18:26
4442,914,97,1,5.37,5.37,1,5.37,5.37,0,8,0.43,,28/4/2025 21:33
4443,914,109,2,61.9,61.9,2,123.8,123.8,0,8,9.9,,28/4/2025 21:33
4444,915,135,1,15.99,15.19,2,31.98,30.38,1.6,8,2.43,BULK5,25/3/2024 18:53
4445,915,100,2,29.48,29.48,2,58.96,58.96,0,8,4.72,,25/3/2024 18:53
4446,916,81,1,37.45,37.45,3,112.35,112.35,0,8,8.99,,29/1/2024 19:22
4447,916,74,2,7.31,7.31,1,7.31,7.31,0,8,0.58,,29/1/2024 19:22
4448,916,97,3,5.37,5.37,3,16.11,16.11,0,8,1.29,,29/1/2024 19:22
4449,916,82,4,3.36,3.36,3,10.08,10.08,0,8,0.81,,29/1/2024 19:22
4450,916,91,5,28.49,27.07,1,28.49,27.07,1.42,8,2.17,BULK5,29/1/2024 19:22
4451,917,146,1,11.07,10.52,2,22.14,21.04,1.1,8,1.68,WEEKEND5,26/1/2025 16:13
4452,917,129,2,30.45,27.41,1,30.45,27.41,3.04,8,2.19,PROMO10,26/1/2025 16:13
4453,917,44,3,16.23,15.42,1,16.23,15.42,0.81,8,1.23,WEEKEND5,26/1/2025 16:13
4454,917,104,4,11.66,9.33,4,46.64,37.32,9.32,8,2.99,FLASH20,26/1/2025 16:13
4455,917,14,5,29.38,27.91,1,29.38,27.91,1.47,8,2.23,WEEKEND5,26/1/2025 16:13
4456,917,125,6,9.57,8.13,1,9.57,8.13,1.44,8,0.65,MEMBER15,26/1/2025 16:13
4457,917,34,7,18.55,18.55,4,74.2,74.2,0,8,5.94,,26/1/2025 16:13
4458,917,107,8,16.85,14.32,4,67.4,57.28,10.12,8,4.58,MEMBER15,26/1/2025 16:13
4459,917,51,9,27.72,23.56,1,27.72,23.56,4.16,8,1.88,MEMBER15,26/1/2025 16:13
4460,918,32,1,44.22,42.01,2,88.44,84.02,4.42,8,6.72,WEEKEND5,8/9/2024 11:39
4461,918,70,2,27.28,21.82,4,109.12,87.28,21.84,8,6.98,FLASH20,8/9/2024 11:39
4462,918,101,3,24.88,24.88,1,24.88,24.88,0,8,1.99,,8/9/2024 11:39
4463,918,29,4,2.06,1.75,1,2.06,1.75,0.31,8,0.14,MEMBER15,8/9/2024 11:39
4464,918,100,5,29.48,29.48,1,29.48,29.48,0,8,2.36,,8/9/2024 11:39
4465,918,53,6,18.99,15.19,4,75.96,60.76,15.2,8,4.86,FLASH20,8/9/2024 11:39
4466,918,97,7,5.37,5.37,4,21.48,21.48,0,8,1.72,,8/9/2024 11:39
4467,919,62,1,4.42,4.42,2,8.84,8.84,0,8,0.71,,9/4/2024 20:11
4468,919,10,2,28.73,28.73,1,28.73,28.73,0,8,2.3,,9/4/2024 20:11
4469,919,139,3,14.95,14.95,3,44.85,44.85,0,8,3.59,,9/4/2024 20:11
4470,920,45,1,2.39,2.39,1,2.39,2.39,0,8,0.19,,3/6/2024 20:58
4471,920,102,2,3.07,2.92,3,9.21,8.76,0.45,8,0.7,BULK5,3/6/2024 20:58
4472,920,61,3,19.69,18.71,3,59.07,56.13,2.94,8,4.49,BULK5,3/6/2024 20:58
4473,921,137,1,14.84,14.1,3,44.52,42.3,2.22,8,3.38,BULK5,28/3/2025 17:23
4474,921,16,2,9.2,9.2,3,27.6,27.6,0,8,2.21,,28/3/2025 17:23
4475,921,30,3,11.93,11.93,3,35.79,35.79,0,8,2.86,,28/3/2025 17:23
4476,921,28,4,1.25,1.25,1,1.25,1.25,0,8,0.1,,28/3/2025 17:23
4477,921,75,5,21.35,21.35,3,64.05,64.05,0,8,5.12,,28/3/2025 17:23
4478,921,104,6,11.66,11.08,3,34.98,33.24,1.74,8,2.66,BULK5,28/3/2025 17:23
4479,921,15,7,25.44,25.44,2,50.88,50.88,0,8,4.07,,28/3/2025 17:23
4480,922,114,1,35.1,35.1,3,105.3,105.3,0,8,8.42,,17/5/2025 10:59
4481,922,136,2,12.07,12.07,1,12.07,12.07,0,8,0.97,,17/5/2025 10:59
4482,922,18,3,9.35,7.95,3,28.05,23.85,4.2,8,1.91,MEMBER15,17/5/2025 10:59
4483,922,15,4,25.44,25.44,1,25.44,25.44,0,8,2.04,,17/5/2025 10:59
4484,922,74,5,7.31,7.31,2,14.62,14.62,0,8,1.17,,17/5/2025 10:59
4485,923,144,1,23.78,23.78,1,23.78,23.78,0,8,1.9,,22/8/2024 17:18
4486,923,125,2,9.57,9.09,4,38.28,36.36,1.92,8,2.91,BULK5,22/8/2024 17:18
4487,923,81,3,37.45,37.45,3,112.35,112.35,0,8,8.99,,22/8/2024 17:18
4488,923,106,4,5.43,5.16,2,10.86,10.32,0.54,8,0.83,BULK5,22/8/2024 17:18
4489,923,23,5,16.85,16.85,3,50.55,50.55,0,8,4.04,,22/8/2024 17:18
4490,924,80,1,4.51,4.51,2,9.02,9.02,0,8,0.72,,26/3/2025 15:17
4491,924,92,2,4.93,4.93,2,9.86,9.86,0,8,0.79,,26/3/2025 15:17
4492,924,118,3,13.27,13.27,1,13.27,13.27,0,8,1.06,,26/3/2025 15:17
4493,924,30,4,11.93,11.93,3,35.79,35.79,0,8,2.86,,26/3/2025 15:17
4494,924,145,5,1.24,1.24,3,3.72,3.72,0,8,0.3,,26/3/2025 15:17
4495,925,44,1,16.23,16.23,1,16.23,16.23,0,8,1.3,,12/12/2024 15:34
4496,925,45,2,2.39,2.39,4,9.56,9.56,0,8,0.76,,12/12/2024 15:34
4497,925,85,3,29.36,29.36,2,58.72,58.72,0,8,4.7,,12/12/2024 15:34
4498,925,130,4,41.12,41.12,1,41.12,41.12,0,8,3.29,,12/12/2024 15:34
4499,925,125,5,9.57,9.57,4,38.28,38.28,0,8,3.06,,12/12/2024 15:34
4500,925,107,6,16.85,16.85,1,16.85,16.85,0,8,1.35,,12/12/2024 15:34
4501,925,89,7,25.96,25.96,1,25.96,25.96,0,8,2.08,,12/12/2024 15:34
4502,926,18,1,9.35,9.35,1,9.35,9.35,0,8,0.75,,14/12/2024 15:48
4503,926,20,2,26.18,26.18,2,52.36,52.36,0,8,4.19,,14/12/2024 15:48
4504,926,33,3,21.53,21.53,1,21.53,21.53,0,8,1.72,,14/12/2024 15:48
4505,926,14,4,29.38,29.38,2,58.76,58.76,0,8,4.7,,14/12/2024 15:48
4506,926,1,5,7.75,7.75,1,7.75,7.75,0,8,0.62,,14/12/2024 15:48
4507,926,95,6,6.68,6.68,2,13.36,13.36,0,8,1.07,,14/12/2024 15:48
4508,927,109,1,61.9,58.8,1,61.9,58.8,3.1,8,4.7,BULK5,3/1/2025 18:59
4509,927,17,2,18.3,18.3,1,18.3,18.3,0,8,1.46,,3/1/2025 18:59
4510,927,148,3,2.22,2.22,3,6.66,6.66,0,8,0.53,,3/1/2025 18:59
4511,927,69,4,5.38,5.38,3,16.14,16.14,0,8,1.29,,3/1/2025 18:59
4512,927,62,5,4.42,4.42,2,8.84,8.84,0,8,0.71,,3/1/2025 18:59
4513,927,149,6,4.29,4.08,1,4.29,4.08,0.21,8,0.33,BULK5,3/1/2025 18:59
4514,927,87,7,1.89,1.89,2,3.78,3.78,0,8,0.3,,3/1/2025 18:59
4515,928,30,1,11.93,11.33,2,23.86,22.66,1.2,8,1.81,BULK5,13/12/2024 15:00
4516,928,113,2,14.31,14.31,2,28.62,28.62,0,8,2.29,,13/12/2024 15:00
4517,928,44,3,16.23,16.23,2,32.46,32.46,0,8,2.6,,13/12/2024 15:00
4518,929,44,1,16.23,16.23,4,64.92,64.92,0,8,5.19,,4/1/2024 11:46
4519,929,96,2,4.82,4.82,3,14.46,14.46,0,8,1.16,,4/1/2024 11:46
4520,929,124,3,41.98,41.98,2,83.96,83.96,0,8,6.72,,4/1/2024 11:46
4521,929,110,4,13.61,13.61,2,27.22,27.22,0,8,2.18,,4/1/2024 11:46
4522,929,150,5,36.65,36.65,1,36.65,36.65,0,8,2.93,,4/1/2024 11:46
4523,929,100,6,29.48,29.48,2,58.96,58.96,0,8,4.72,,4/1/2024 11:46
4524,930,96,1,4.82,4.82,2,9.64,9.64,0,8,0.77,,9/2/2024 8:26
4525,930,14,2,29.38,29.38,1,29.38,29.38,0,8,2.35,,9/2/2024 8:26
